char,word
永,eternidade
汁,sopa
汀,oriya
氾,desbordarse
求,solisitasa~u
汝,tu
汗,suar
汙,susio
江,rias'o
池,lagoa
汐,okaso
汕,pes
汞,
沙,arena
沁,
沈,afu~dar
沉,undir
沅,nombre
沛,pantano
汪,ants'o
決,desida
沐,labar
汰,klasifikar
沌,primebal
汨,undir
沖,oseano
沒,
汽,bapor
沃,fertilidad
汲,ats'ikar
汾,nombre
泣,s'oro
注,deramar
泳,nadar
沱,fluido
泌,esbair
泥,lama
河,rio
沽,presio
沾,umedeser
沼,pa~tano
波,o~das
沫,eklaboussures
法,metodo
泓,profundo
沸,borbul'ar
泄,
油,petroleo
況,ko~disa~u
沮,parar
泗,nombre
泅,nadar
泱,
沿,korer
治,reino
泡,bol'as
泛,flotar
泊,dura~te
泉,fo~te
泰,pasifiko
洋,oseano
洲,banko
洪,dilubio
流,kore~te
津,abrigo
洌,puro
洱,
洞,gruta
洗,labar
活,bibo
洽,lexos
派,faksa~u
洶,
洛,antigua
浪,bagabu~da~do
涕,lagrima
消,es'ti~z'ir
涇,nombre
浦,baia
浸,imerz'ir
海,oseano
浙,nombre
涓,
浬,
涉,
浮,boia~do
浚,
浴,ba~ar
浩,amplio
涎,saliba
涼,fresko
淳,grueso
淙,sonido
液,fluido
淡,magro
淌,fluir
淤,
添,anes'ar
淺,
清,puro
淇,nombre
淋,solo
涯,orizo~te
淑,grasioso
涮,enxuagar
淞,nombre
淹,sumerxir
涸,
混,misturar
淵,abismo
淅,labar
淒,miserable
渚,ebra
涵,
淚,lagrima
淫,
淘,elexir
淪,undir
深,fu~do
淮,nombre
淨,puro
淆,turbididad
淄,rio
港,porto
游,flotar
湔,labar
渡,tra~sito
渲,anadir
湧,erbir
湊,puerto
渠,sanxa
渥,bondad
渣,sedimento
減,defi~ar
湛,yenar
湘,nombre
渤,lugar
湖,lago
湮,undir
渭,nombre
渦,redemoi~o
湯,agua
渴,tirsdad
湍,rapido
渺,
測,brasa
湃,sonido
渝,kambiar
渾,todo
滋,nutrir
溉,
渙,dispersar
溢,desbordar
溯,ir
滓,sedimento
溶,dereter
滂,fluido
源,fo~te
溝,ra~ura
滇,probinsia
滅,destruir
溥,lexos
溘,subito
溼,
溺,aogo
溫,
滑,eskoregadio
準,semi
溜,rekoxer
滄,oseano
滔,desbordante
溪,baye
漳,nombre
演,performa~se
滾,fluir
漓,gota
滴,gota
漩,
漾,
漠,bago
漬,ko~serba
漏,bazame~to
漂,rumo
漢,sino
滿,yenar
滯,obstruir
漆,berniz
漱,gargaras
漸,firmeme~te
漲,desbordar
漣,
漕,remo
漫,dese~o
漯,rio
澈,
漪,
滬,
漁,peska
滲,
滌,enxuagar
漿,
潼,alto
澄,lusidez
潑,
潦,
潔,i~korupto
澆,rosiar
潭,profundo
潛,okultar
潸,fluido
潮,mare
澎,turbulente
潺,sonido
潰,
潤,mol'ado
澗,baye
潘,agua
濂,nombre
澱,sedimente
澡,labar
濃,ko~se~trado
澤,pantano
濁,sonoro
澧,rio
澳,
激,biole~to
澹,kalma
濘,
濱,
濟,
濠,foso
濛,oskuro
濤,
濫,es'sesibo
濯,laba~deria
澀,astrinxente
濬,profundo
濡,
瀉,ebakuasion
瀋,
濾,
瀆,sanxa
濺,rosiar
瀑,
瀏,klaro
瀛,oseano
瀟,puro
瀨,rapido
瀚,ants'o
瀝,gota
瀕,
瀾,grande
瀰,amplio
灌,riego
灑,rosiar
灘,altamar
灣,
灤,rio
火,fogo
灰,si~zas
灶,kosina
灼,mirakuloso
災,desastre
灸,kurasion
炕,
炎,i~flamasa~u
炒,asar
炊,kozi~ar
炙,asar
炫,briyar
為,muda~sa
炳,klaro
炬,antorts'a
炯,lus
炭,karba~u
炸,
炮,kemar
烊,
烘,ornear
烤,ornear
烙,kemar
烈,sebero
烏,kuerbo
烹,erbir
焉,
焊,
烽,senal
焙,fuego
焚,kemar
焦,apresar
焰,yama
無,balor
然,tipos
煮,ferber
煎,asar
煙,fumasa
煩,a~siedade
煤,
煉,
照,iluminar
煜,briyante
煬,asar
煦,
煌,
煥,briyar
煞,
熔,fundision
熙,briyante
煽,
熊,oso
熄,sessasion
熟,maturar
熬,
熱,kalor
熨,liso
熾,
燉,
燐,fosforo
燒,kemar
燈,
燕,golondrina
熹,kemar
燎,insendiar
燙,
燜,
燃,keimadura
燄,yama
燧,senal
營,
燮,
燦,briyante
燥,resekar
燭,lus
燬,
燴,
燻,
爆,bomba
爍,briyar
爐,
爛,
爨,
爪,un~a
爬,raskar
爭,luts'ar
爰,por
爵,bara~u
父,pai
爸,padre
爹,padre
爺,ansiano
爻,mesklar
爽,refreskante
爾,tu
牆,baya
片,unilateral
版,imprimir
牌,etiketa
牒,etiketa
牖,bentana
牘,letra
牙,kolmiyo
牛,baka
牟,pupila
牝,embra
牢,prision
牡,mats'o
牠,
牧,rasa
物,koisa
牲,sakrifisio
牯,baka
牴,tokar
特,espesial
牽,tirar
犁,arado
犄,animal
犀,
犒,
犖,briyante
犛,
犢,
犧,
犬,ka~u
犯,krime
狄,barbaro
狂,lunatiko
狀,forma
狎,experto
狙,apuntar
狗,
狐,soro
狩,kasar
狠,bisioso
狡,
狼,lobo
狹,estrets'o
狽,
狸,mapats'e
狷,korto
猜,
猛,feroz
猖,
猓,
猙,ferosioso
猶,ale~
猥,
猴,
猩,
猷,plan
獅,leon
猿,makako
猾,krafdad
獄,prisa~u
獐,
獎,
獗,
獨,
獰,malo
獲,pre~der
獷,
獵,
獸,
獺,
獻,
玀,serdo
玄,misterioso
率,raza~u
王,rei
玉,z'oia
玖,xoya
玩,xugar
玨,dos
玟,
玫,
玷,
珊,
玻,
玲,xoya
珍,estra~o
珀,
玳,
班,esquadra
琉,lapis
珮,
珠,perola
琅,presioso
琊,lugar
球,bola
理,loz'ika
現,prese~te
琍,
琺,
琪,tipo
琳,xoya
琢,briyo
琥,utensilio
琵,laud
琶,laud
琴,arpa
瑯,presioso
瑚,ansestral
瑕,
瑟,grande
瑞,felisitasiones
瑁,antiguo
琿,
瑙,
瑛,briyo
瑜,
瑤,beyo
瑣,pekeno
瑪,
瑰,
瑩,klaro
璋,seremonial
璃,lapislasuli
璜,
璣,
璩,
環,argola
璦,fino
璧,esfera
璽,selo
瓊,roxo
瓏,klaridad
瓜,melon
瓠,kalabasa
瓢,kalabasa
瓣,
瓦,texa
瓶,baso
瓷,alto
甄,
甌,
甕,xaro
甘,dose
甚,treme~dame~te
甜,dulse
生,bida
產,
甥,sobrino
甦,
用,utilizar
甩,deskartar
甬,kamino
甫,prinsipio
甭,
田,kampo
由,porqua~to
甲,armadura
申,te~
男,maskulino
甸,
甽,irigasion
畏,miedo
界,mu~do
畔,sulko
畝,sulko
畜,kriasa~u
畚,
留,deter
略,abrebiasa~u
畦,surko
畢,
異,i~komu~
畫,imaxen
番,bez
當,oso
畸,differensia
疇,
疆,boundario
疊,
疋,kabesa
疏,
疑,dubida
疝,
疙,
疚,
疫,epidemia
疤,
疥,erupsion
疾,liz'eirame~te
病,mal
症,si~tomas
疲,es'aurido
疳,
疽,
疼,
疹,sarampion
痔,
痕,
疵,
痢,diareia
痛,dor
痣,
痙,tener
痘,bariola
痊,kurar
痞,konstipasion
瘀,kontusion
痰,
瘁,fatiga
痲,
痱,
痺,
痿,
痴,tolo
瘧,
瘍,ints'ason
瘋,insanidad
瘉,
瘓,
瘠,obtener
瘩,
瘟,kontaxioso
瘤,
瘦,delgado
瘡,
瘴,
瘸,
癆,
療,kura
癌,kanser
癖,maneirismo
癘,
癒,restabelesime~to
癢,
癥,obstruksion
癩,
癮,
癬,
癱,
癲,insanidad
癸,kalendario
登,subir
發,
白,bra~ko
百,se~
皂,
的,se~tro
皆,todo
皇,imperador
皈,regreso
皎,blanko
皖,
皓,blanko
皚,blanko
皮,pelego
皰,
皴,
皺,
皿,prato
盂,tason
盈,
盆,basia
盃,
益,benefisio
盍,
盎,kopa
盔,yelmo
盒,
盛,estro~do
盜,ladron
盞,
盟,alia~sa
盡,
監,fiskalizar
盤,ba~deiz'a
盧,
盥,
盪,fundir
目,ol'o
盯,
盲,kortina
直,retida~u
省,foko
盹,
相,i~ter
眉,sexa
看,obserbar
盾,eskudo
盼,mirar
眩,
真,berdadeiro
眠,sono
眨,
眷,mirar
眾,
眼,globo
眶,
眸,pupila
眺,fitar
睏,
睛,pupila
睫,
睦,intimo
睞,
督,tekniko
睹,ber
睪,
睬,
睜,mirar
睥,
睨,autoridad
瞄,tomar
睽,
睿,inteyixensia
睡,sonole~to
瞎,siego
瞇,
瞌,
瞑,dormir
瞠,mirar
瞞,desepsion
瞟,
瞥,glansia
瞳,pupila
瞪,mirar
瞰,mirar
瞬,pestanez'ar
瞧,ber
瞭,klaro
瞽,siego
瞿,apeyido
瞻,mirar
矇,siego
矓,
矗,luxuriansia
矚,mirar
矛,alabarda
矜,orguyo
矢,dardo
矣,sentensia
知,saber
矩,regla
短,kurto
矮,
矯,retifikar
石,pedra
矽,
砂,areia
研,polir
砌,tiempo
砍,
砰,
砧,
砸,
砝,balansia
破,ara~kar
砷,arseniko
砥,piedra
砭,perforar
硫,e~s'ofre
硃,
硝,nitrato
硬,duro
硯,piedra
碎,romper
碰,
碗,tason
碘,
碌,satisfaktorio
碉,
硼,
碑,lapide
磁,ima~
碟,
碧,asul
碳,
碩,grande
磋,
磅,golpear
確,gara~tia
磊,muts'o
碾,
磕,golpear
碼,numero
磐,roka
磨,moer
磚,
磬,
磷,fosforo
磺,
磴,piedra
磯,playa
礁,resife
礎,pedra
礙,obstruir
礦,
礪,piedra
礬,
礫,pekeno
示,espetakulo
社,kompa~ia
祀,
祁,
祆,dios
祉,be~
祈,orar
祇,
祕,mysterioso
祐,ayudar
祠,pekeno
祟,maldision
祖,a~tesesor
神,deus
祝,selebre
祗,respetuoso
祚,
祥,auspisioso
票,boto
祭,festibal
祺,
祿,
禁,proibisa~u
禎,felisidad
福,be~sa~u
禍,kalamidade
禦,
禧,
禪,
禮,
禱,
禹,nombre
萬,dies
禽,abe
禾,dos
私,partikular
秀,superar
禿,
秉,tomar
科,departame~to
秒,segu~do
秋,outono
秤,
秣,
秧,aros
租,tarifa
秦,dinastia
秩,regularidade
移,trokar
稍,
稈,paxa
程,es'te~sa~u
稅,
稀,raro
稜,angulo
稚,z'obe~
稠,densidad
稔,kosets'ar
稟,salario
種,espesie
稱,
稿,esboso
稼,salario
穀,sereais
稽,pensamiento
稷,
稻,aros
積,bolume
穎,
穆,respetuoso
穌,rebibo
穗,orexa
穡,
穢,ensusiar
穫,kol'eita
穩,kalma
穴,burako
究,peskisa
空,esbaziar
穹,sielo
穿,kabar
突,apu~alar
窄,estrets'o
窈,trankilo
窒,tampar
窕,trankilo
窘,
窗,bentana
窖,
窟,grotte
窠,nido
窪,depresion
窩,
窯,fornal'a
窮,e~dureser
窺,
竄,
竅,aguxero
竇,aguxero
竊,robar
立,fikar
站,parar
童,z'ubenil
竣,final
竭,terminar
端,marz'e~
競,imitar
竹,bambu
竺,bambu
竿,palo
竽,antiguo
笆,
笑,risada
笠,sombrero
笨,
笛,flauta
第,prefis'o
符,simbolo
笙,instrumento
笞,latigo
等,etk
策,eskema
筆,pi~sel
筐,bambu
筒,sili~dro
答,solusa~u
筍,bambu
筋,muskulo
筏,balsa
筷,
節,no
筠,bambu
管,flauta
箕,
箋,papel
筵,paxa
算,kalkular
箝,insertar
箔,
箏,
箭,flets'a
箱,kais'a
範,modelo
箴,
篆,
篇,kapitulo
篁,bambu
篙,poste
簑,paxa
築,fabrikar
篤,kaloroso
篛,
篡,
篩,
簇,
簍,bambu
篾,bambu
篷,
簫,
簧,
簪,ornamental
簞,pekeno
簣,tiera
簡,simplisidade
簾,bambu
簿,rez'istro
簸,
簽,etiketa
簷,alero
籌,plan
籃,
籍,i~skreber
籐,
籠,sesto
籟,
籤,
籬,aspero
籮,bambu
籲,appeal
米,aroz
粉,fari~a
粒,grao~es
粗,groseiro
粟,mixo
粥,aros
粱,alto
粳,ordinario
粵,
粹,puro
粽,aros
精,refinado
糊,pasta
糕,
糖,asukar
糠,aros
糜,ser
糞,eses
糢,aros
糟,sedimento
糙,
糧,probiso~es
糯,aros
糸,ko~tes'to
系,li~az'e~
糾,torser
紂,bentana
紅,karmesi~
紀,kronika
紉,
紇,
約,promesa
紡,z'irar
紗,gasa
紋,braza~u
紊,molestar
素,eleme~tar
索,korda
純,z'enuino
紐,
紕,
級,klase
紜,desorden
納,akordo
紙,papel
紛,distrair
絆,
絃,kuerda
統,global
紮,atar
紹,i~troduzir
紼,grande
絀,
細,fra~zino
紳,sire
組,asosiasa~u
累,akumular
終,fi~
絞,estra~gular
結,laso
絨,lana
絕,
紫,ros'o
絮,algodon
絲,ilo
絡,e~roskar
給,salario
絢,magnifiko
經,klassiko
絹,seda
綑,
綁,atar
綏,
綻,komensar
綰,doblar
綜,regla
綽,
綾,sarga
綠,berde
緊,te~so
綴,komposision
網,e~redar
綱,amario
綺,beyo
綢,atar
綿,algoda~u
綵,
綸,ilo
維,fibra
緒,fais'a
緇,saserdote
締,apertar
練,pratika
緯,orizo~tal
緻,fino
緘,serar
緬,
緝,briyar
編,akumulo
緣,
線,li~a
緞,
緩,afrous'ar
綞,
縊,
縑,fino
縈,
縛,atar
縣,koundad
縮,e~kol'er
績,fasa~as
繆,
縷,ilo
縲,atar
繃,
縫,kosturar
總,rekoxer
縱,
繅,
繁,lus'uria~te
織,teser
繕,serzir
繞,
繚,poner
繡,
繫,
繭,kasulo
繹,tirar
繩,kuerda
繪,imaxen
辮,trensa
繽,desorden
繼,
纂,
纏,usar
續,
纓,korona
纖,fino
纜,
缶,lata
缸,
缺,
缽,
罄,
罈,
罐,
罕,
罔,red
罟,red
置,kolokasa~u
罩,pes
罪,kulpa
署,asinatura
罰,penalidade
罵,
罷,deis'ar
罹,koxer
羅,gaze
羈,
羊,karneiro
羌,barbaro
羋,obexa
美,beleza
羔,
羞,sentir
羚,
善,bo~
義,retida~u
羨,enbieux
群,ba~do
羯,barbaro
羲,usado
羶,
羹,kaliente
羸,delgado
羽,penas
羿,lexendario
翅,
翁,bel'o
翌,sez'i~te
翎,
習,apre~der
翔,remontarse
翕,reunir
翠,martin
翡,
翟,tipo
翩,
翰,letra
翱,
翳,tener
翼,asa
翹,exseyensia
翻,sakudidela
耀,briyar
老,bel'o
考,ko~siderar
者,alz'e~
耆,senilidad
而,
耐,proba
耍,froliko
耒,benir
耘,
耕,pla~tar
耙,
耗,dekresimo
耜,
耳,oubido
耶,interogasion
耽,
耿,lus
聊,
聆,
聖,sa~to
聘,
聞,eskutar
聚,reunir
聱,
聲,sonido
聰,
聯,
聳,subir
職,posto
聶,susuro
聾,
聽,
聿,sepiyo
肆,
肄,aprender
肅,
肇,komienso
肉,karne
肋,kostiya
肌,tes'tura
肖,semel'a~sa
肓,interior
肝,figado
肘,
肛,
肚,
育,edukar
肺,pulmo~es
肥,fertilizar
肢,membros
肱,abilidad
股,entrepierna
肫,
肩,ombro
肴,tapa
肪,obeso
肯,akordo
胖,
胥,xunto
胚,
胃,estomago
胄,lineaxe
背,estatura
胡,barbaro
胛,
胎,utero
胞,plase~ta
胤,proxenie
胱,bexiga
脂,gordura
胰,
脅,ameasar
胭,
胴,tro~ko
脆,
胸,seio
胳,
脈,beia
能,kapasidade
脊,kolumna
脯,
脖,
脣,
脫,
脩,karne
腕,braso
腔,kuerpo
腋,
腑,
腎,rin~on
脹,dilatar
腆,
脾,
腐,prodre
腱,
腰,lombo
腸,i~testinos
腥,
腮,
腳,
腫,
腹,abdome~
腺,glandula
腦,
膀,
膏,
膈,
膊,
腿,
膛,pets'o
膜,membrana
膝,rodiya
膠,
膚,pele
膳,mesita
膩,liso
膨,i~s'ar
臆,pets'o
臃,ints'ason
膺,
臂,
臀,
膿,
膽,
臉,
膾,
臍,
臏,
臘,
臚,piel
臟,
臣,serbe~te
臥,inklinasion
臧,bueno
臨,ko~siderar
自,si
臭,fede~do
臬,lei
至,klimas'
致,fazer
臺,estar
臻,aribo
臼,mortero
臾,
舀,sumerxir
舂,golpear
舅,padre
與,dar
興,e~treter
舉,elebar
舊,
舌,li~gua
舍,
舐,
舒,estirar
舔,gustar
舛,
舜,malba
舞,da~sar
舟,barko
舢,
航,nabegar
舫,
舨,
般,karegador
舵,timon
舷,
舶,nabio
船,barko
艇,barko
艘,
艙,tener
艦,nabio
艮,
良,bo~
艱,
色,kor
艾,
芒,barba
芋,batata
芍,
芳,perfume
芝,gramado
芙,loto
芭,platano
芽,bota~u
芟,kortar
芹,perexil
花,flor
芬,
芥,desperdisio
芻,
苧,kanamo
范,
茅,gramineas
苣,antorts'a
苛,tormente
苦,sofrime~to
茄,berenxena
若,z'obe~
茂,koberto
茉,xasmin
苒,floresiente
苗,muda
英,i~glatera
茁,
苜,
苔,
苑,xardin
苞,kaskara
苓,
苟,
茫,ants'o
荒,aba~donado
荔,
荊,espina
茸,seta
荐,
草,grama
茵,
茴,
荏,frixol
茲,
茹,erbir
茶,s'a
茗,te
荀,tipo
茱,
莎,
莞,xunko
莘,largo
荸,agua
莢,
莖,
莽,ierba
莫,
莒,
莊,eskoba
莓,salbaxe
莉,xasmin
莠,
荷,bagaz'e~
荻,xunko
荼,
菩,sonido
萃,rekoxer
菸,
萍,
菠,
菅,xunsia
萋,beyo
菁,
華,esple~dor
菱,kastan~o
菴,ermita
著,renomado
萊,
菰,kana
萌,brote
菌,z'erme
菽,
菲,delgado
菊,krisa~temo
萸,
萎,marts'itar
萄,
菜,legume
蒂,
葷,axo
落,kair
萱,kana
葵,malba
葦,kana
葫,axo
葉,fol'a
葬,e~tero
葛,
萼,
萵,
葡,uba
董,korekto
葩,flor
蓉,loto
蒿,
蓆,
蓄,akumular
蒙,aproximadamente
蒞,alkansar
蒲,espadan~a
蒜,axo
蓋,kubrir
蒸,bapor
蓀,
蓓,
蒐,reunir
蒼,asul
蔗,
蔽,kubrir
蔚,
蓮,loto
蔬,
蔭,
蔓,
蔑,
蔣,apeyido
蔡,tipo
蔔,
蓬,
蔥,
蓿,
蕊,
蕙,
蕈,
蕨,
蕩,fundir
蕃,
蕉,platano
蕭,solo
蕪,tempestuoso
薪,kombustibel
薄,diluir
蕾,
薜,tipo
薑,xenxibre
薔,agua
薯,
薛,tipo
薇,edible
藏,okultar
薩,buda
藍,indigo
藐,beyo
藉,
薰,medisinal
藩,kla~
藝,
藪,
藕,
藤,glisina
藥,medisina
藻,algas
藹,floresiente
蘑,tipo
藺,korer
蘆,kana
蘋,
蘇,rebibir
蘊,
蘗,
蘭,orkidea
蘚,
蘸,sumerxir
蘿,
虎,tigre
虐,tiranizar
虔,respeto
處,lugar
彪,mants'ado
虛,falso
虞,mal
虜,katibo
號,
虧,
虫,i~seto
虱,
虹,arko
蚊,moskito
蚪,
蚓,
蚤,
蚩,
蚌,
蚣,
蛇,kobra
蛀,
蚶,
蛄,sigara
蚵,ostra
蛆,
蛋,uebo
蚱,
蚯,
蛟,dragon
蛙,
蛭,
蛔,intestinal
蛛,
蛤,almexa
蛹,
蜓,lagarto
蜈,
蜇,
蜀,berde
蛾,poliya
蛻,insekto
蜂,abispa
蜃,
蜿,
蜜,miel
蜻,
蜢,
蜥,lagarto
蜴,lagarto
蜘,
蝕,koroido
螂,
蝴,
蝶,mariposa
蝠,
蝦,
蝸,
蝨,
蝙,
蝗,
蝌,
螃,
螟,inxurioso
螞,
螢,
融,disolber
蟀,
蟑,
螳,
蟒,
蟆,
螫,
螻,
螺,pekeno
蟈,sigara
蟋,
蟯,intestinal
蟬,sigara
蟲,insekto
蟻,ormiga
蠅,bolar
蠍,
蟹,kangrexo
蠔,ostra
蠕,
蠣,ostra
蠢,
蠡,
蠟,
蠱,aros
蠶,
蠹,
蠻,barbaro
血,sa~z'e
行,ir
衍,desbordante
術,arte
街,bulebar
衙,gobernmente
衛,defesa
衝,kolidir
衡,ekilibrio
衢,
衣,bestuario
初,primeiros
表,superfisie
衫,delgado
衰,dekade~sia
衷,i~timo
袁,largo
袂,manga
袞,imperial
袈,texido
被,i~korer
袒,
袖,manga
袍,
袋,sakola
裁,alfaiate
裂,partir
袱,tela
裟,sobrepeyis
裔,dessendante
裙,
補,supleme~to
裘,
裝,bestido
裡,
裊,
裕,fertil
裳,falda
褂,antiguo
裴,largo
裹,
裸,deskoberto
製,feito
裨,ayuda
褚,bolsa
褐,maro~
複,duplikasa~u
褒,eloz'io
褓,
褪,
褲,
褥,
褫,
褻,susio
褶,
襄,subir
褸,
襠,
襟,kolari~o
襖,
襤,
襪,
襲,atake
襯,
西,oeste
要,nesesidade
覃,
覆,emborkar
見,ber
覓,buskar
規,padra~u
視,i~spesa~u
親,pai
覦,alto
覬,alto
覲,ber
覺,
覽,inspeksionar
觀,
角,a~gulo
解,solusionar
觴,kopa
觸,tokar
言,dizer
計,dese~o
訂,rebisar
訃,obituario
記,eskriba
訐,
討,kastigar
訌,obtener
訕,
訊,petision
託,ko~signar
訓,i~strusa~u
訖,alkansar
訪,i~bokar
訝,
訣,separasion
訥,tartamudear
許,permitir
設,estabelesime~to
訟,prosesar
訛,asento
註,anotasion
詠,resital
評,abaliar
詞,parte
証,ebide~sia
詁,kritiko
詔,dekreto
詛,maldision
詐,me~tira
詆,
訴,akusasa~u
診,s'ekup
詫,
該,asima
詳,detal'ado
試,teste
詩,poema
詰,empakotado
誇,ko~tar
詼,
詣,yegada
誠,si~seridade
話,ko~bersar
誅,muerte
詭,
詢,konsultar
詮,diskussion
詬,ridikulo
詹,ablar
誦,resitar
誌,dokume~tos
語,palabra
誣,kalumnia
認,reko~eser
誡,
誓,boto
誤,ero
說,
誥,
誨,
誘,atrair
誑,
誼,amistad
諒,realidad
談,diskutir
諄,tedioso
誕,natibidade
請,solisitar
諸,barios
課,kapitulo
諉,pasar
諂,adular
調,ka~sa~u
誰,kien
論,argume~to
諍,disputa
諦,berdad
諺,proberbio
諫,
諱,postumoso
謀,ko~spirar
諜,
諧,
諮,ko~sultar
諾,ko~se~tir
謁,plateia
謂,rason
諷,
諭,repree~sa~u
謎,adibinansa
謗,kalumnia
謙,desbaneser
講,ko~fere~sia
謊,
謠,
謝,pedir
謄,mimeografo
謨,plan
謹,diskreto
謬,
譁,ruidoso
譜,nota
識,diskriminasa~u
證,
譚,ablar
譎,deseibo
譏,kalumnia
議,deliberasa~u
譬,
警,adbertir
譯,
譴,reprots'e
護,salbaguardar
譽,
讀,leer
變,kambiar
讓,
讒,defamasion
讖,
讚,
谷,bale
豁,basio
谿,baye
豆,feiz'o~es
豈,interxeksion
豉,
豌,
豎,bertiko
豐,
豔,
豕,serdo
豚,karne
象,elefa~te
豢,
豪,predominar
豬,serdo
豫,
豺,xakkal
豹,
貂,
貊,
貉,
貍,
貌,forma
貓,gato
貝,marisko
貞,koreto
負,derotar
財,propriedade
貢,tributo
販,negosiar
責,kulpa
貫,furar
貨,frete
貪,kodisiar
貧,pobreza
貯,poupa~sa
貼,pegar
貳,dos
賊,asalta~te
資,be~s
賈,komprar
賄,suborno
貲,tesoro
賃,tas'a
賂,
賓,b
貽,regalo
賅,inklusibo
賁,
費,despesa
賀,ko~gratulaso~es
貴,presioso
買,komprar
貶,
貿,komersializar
貸,emprestar
賑,prosperidad
賒,
賠,kompe~sasa~u
賞,premio
賦,ode
賤,
賬,
賭,apuesta
賢,sabio
賣,bender
賜,ko~sesa~u
質,substa~sia
賴,
賺,
賽,
購,asinatura
贅,luxo
贈,prese~tes
贊,ayuda
贏,biktoria
贍,tener
贓,
贖,
贗,
贛,probinsia
赤,bermel'o
赧,obtener
赦,absolbisa~u
赫,
赭,roxo
走,korer
赴,ko~tinuar
赳,baliente
起,despertar
越,superar
超,tra~se~der
趁,segir
趙,
趕,
趟,tiempo
趣,ese~sia
趨,korer
足,perna
趴,
趾,
跎,
距,lo~ga
跋,
跚,
跑,korer
跌,tropesar
跛,
跆,pisar
跡,tril'as
跟,
跨,ser
路,kami~o
跳,pulo
跺,
跪,
跼,arko
踫,
踐,pisar
踝,
踢,
踏,paso
踩,
踟,dudar
蹄,
踱,
踴,
蹂,paso
踹,pisar
踵,
蹉,tropesar
蹋,tropesar
蹈,pisar
蹊,kamino
蹙,
蹣,
蹦,
蹤,
蹼,
蹲,
躇,dudar
蹶,tropesar
蹬,paso
蹺,elebar
躉,
躁,ruidoso
躅,ruina
躂,tropesar
躊,dudar
躍,saltar
躑,
躡,paso
躪,pisar
身,alz'e~
躬,kuerpo
躲,
躺,
軀,kuerpo
車,karo
軋,
軍,es'ersito
軌,sulko
軒,apartame~tos
軔,
軛,
軟,masio
軻,
軸,eis'o
軼,pasar
較,ko~traste
載,karga
軾,frente
輊,
輔,ayudar
輒,
輕,lus
輓,tirar
輝,bril'o
輛,
輟,parar
輩,kamarada
輦,
輪,roda
輜,
輻,
輯,reunir
輸,tra~sportar
轄,ko~trolar
輾,
轂,
轅,
輿,
轉,
轍,
轔,
轎,
轟,ruxir
轡,
辛,pika~te
辜,
辟,falso
辣,punxente
辨,diskriminasion
辦,manaxe
辭,
辯,
辰,signo
辱,embarasar
農,agrikultura
迂,debiation
迆,biento
迅,rapido
迄,asta
巡,patrul'ar
迎,reseber
返,retornar
近,perto
述,me~sionar
迦,sonido
迢,distante
迪,kamino
迥,lexos
迭,tra~sferir
迫,urz'ir
送,akompa~a~te
逆,i~bertido
迷,desbiado
退,retirada
迺,
迴,ir
逃,eskapar
追,kasar
逅,enkontrar
這,gatear
逍,
通,trafego
逗,parar
連,lebar
速,rapido
逝,partir
逐,persez'ir
逕,kamino
逞,
造,kriar
透,tra~spare~te
逢,enkuentro
逖,lexos
逛,
途,rota
逮,kompree~der
逵,amplio
週,semana
逸,desbiar
進,aba~so
運,karegar
遊,z'ogo
道,kami~o
遂,ko~sumir
達,efetuar
逼,
違,difere~sa
遐,distante
遇,e~trebista
遏,parar
過,sobrepuz'ar
遍,toda
遑,
逾,pasar
遁,
遠,dista~te
遘,enkontrar
遜,
遣,despas'o
遙,distante
遞,
適,raro
遮,i~terseptar
遨,xugar
遭,e~ko~tro
遷,tra~sisa~u
遵,aseitar
遴,elexir
選,elez'er
遲,
遼,distante
遺,legar
避,ebadir
遽,miedo
還,debolber
邁,ir
邂,enkontrar
邀,
邇,
邊,
邐,
邏,okultar
邑,pueblo
邕,
邢,
邪,malbado
邦,tera
那,abundante
邵,lugar
邸,reside~sia
邱,kolina
郊,periferia
郎,fil'o
郁,aromatiko
郡,ko~dado
部,sesa~u
郭,serkado
都,metropole
鄂,
郵,koreio
鄉,
鄒,lugar
鄙,
鄰,neigbor
鄭,antiguo
鄧,apeyido
鄱,koundad
鄹,nombre
酉,signo
酋,
酊,intoxikasion
酒,sake
配,distribuir
酌,trabal'ar
酗,
酣,
酥,lets'e
酬,rekompe~sar
酪,produtos
酩,dulse
酵,ferme~tasa~u
酸,asido
酷,i~z'usto
醇,sake
醉,
醋,
醃,
醒,despierto
醣,
醞,liquor
醜,suz'o
醫,medisina
醬,
醺,ambre
釀,
釁,untar
采,forma
釉,
釋,
里,aldeia
重,pesado
野,planisies
量,qua~tidade
釐,poko
金,ouro
釘,klabo
針,agul'a
釗,endeabor
釜,kaldero
釵,ornamental
釦,
鈔,seleksion
釣,peska
釧,brasalete
鈕,
鈣,
鈉,
鈞,igual
鈍,tolo
鈐,seradura
鈷,
鉗,serar
鈸,
鈽,
鉀,
鈾,
鉛,primazia
鉋,karpintero
鉤,
鉑,
鈴,pekeno
鉸,
銀,prata
銅,kobre
銘,i~skrisa~u
銖,persente
鉻,
銓,medir
銜,kabayo
鋅,
銻,
銷,
鋪,
銬,
鋤,arado
鋁,
銳,
銼,karpintero
鋒,
錠,fes'adura
錶,
鋸,siera
錳,
