char,word
湧,kaynamak
湊,
渠,
渥,iyilik
渣,tortu
減,
湛,doldurmak
湘,ad
渤,yer
湖,"go""l"
湮,batmak
渭,ad
渦,
湯,
渴,
湍,
渺,
測,kulats'
湃,ses
渝,de:is'mek
渾,"bu""tu""n"
滋,
溉,
渙,sats'mak
溢,
溯,gitmek
滓,tortu
溶,erimek
滂,akan
源,
溝,
滇,il
滅,yu-kmak
溥,uzak
溘,ani
溼,
溺,
溫,
滑,
準,
溜,toplamak
滄,okyanus
滔,
溪,vadi
漳,ad
演,
滾,
漓,
滴,
漩,
漾,
漠,
漬,
漏,
漂,
漢,ts'in
滿,doldurmak
滯,engellemek
漆,
漱,durulamak
漸,
漲,
漣,
漕,su-ra
漫,
漯,u-rmak
澈,
漪,
滬,
漁,balu-k
滲,
滌,durulamak
漿,its'mek
潼,"yu""ksek"
澄,
潑,"do""kmek"
潦,
潔,saf
澆,serpmek
潭,derin
潛,
潸,akan
潮,
澎,
潺,ses
潰,
潤,u-slak
澗,vadi
潘,su
濂,ad
澱,
澡,yu-kamak
濃,
澤,
濁,
澧,u-rmak
澳,
激,
澹,
濘,
濱,plaz'
濟,
濠,hendek
濛,karanlu-k
濤,
濫,
濯,
澀,
濬,derin
濡,
瀉,
瀋,
濾,
瀆,
濺,serpmek
瀑,
瀏,ats'u-k
瀛,okyanus
瀟,saf
瀨,
瀚,genis'
瀝,
瀕,
瀾,"bu""yu""k"
瀰,genis'
灌,"do""kmek"
灑,serpmek
灘,ats'mak
灣,
灤,u-rmak
火,ates'
灰,
灶,mutfak
灼,
災,
灸,
炕,
炎,
炒,
炊,
炙,
炫,parlamak
為,
炳,ats'u-k
炬,
炯,hafif
炭,
炸,
炮,yanmak
烊,
烘,
烤,
烙,yanmak
烈,
烏,
烹,kaynamak
焉,nasu-l
焊,
烽,
焙,ates'
焚,yanmak
焦,
焰,alev
無,
然,
煮,kaynamak
煎,
煙,
煩,kaygu-
煤,
煉,
照,
煜,parlak
煬,
煦,u-lu-k
煌,
煥,parlamak
煞,
熔,
熙,parlak
煽,
熊,ayu-
熄,
熟,
熬,
熱,
熨,
熾,
燉,
燐,
燒,yanmak
燈,
燕,yutmak
熹,yanmak
燎,yanmak
燙,
燜,
燃,yanmak
燄,alev
燧,
營,
燮,
燦,
燥,
燭,hafif
燬,
燴,
燻,
爆,
爍,parlamak
爐,
爛,
爨,
爪,
爬,kas'u-mak
爭,
爰,"buyu""zden"
爵,
父,baba
爸,baba
爹,baba
爺,eski
爻,karu-s'tu-rmak
爽,
爾,sen
牆,ts'it
片,yaprak
版,
牌,etiket
牒,etiket
牖,pendz'ere
牘,harf
牙,
牛,inek
牟,"go""zbek"
牝,dis'i
牢,hapishane
牡,erkek
牠,
牧,
物,
牲,
牯,inek
牴,dokunmak
特,
牽,ts'ekmek
犁,
犄,hayvan
犀,
犒,
犖,parlak
犛,
犢,
犧,
犬,"ko""pek"
犯,suts'
狄,yabandz'u-
狂,
狀,bits'im
狎,
狙,
狗,
狐,
狩,
狠,
狡,
狼,
狹,dar
狽,
狸,
狷,ku-sa
猜,
猛,
猖,
猓,maymun
猙,
猶,ayru-dz'a
猥,
猴,maymun
猩,
猷,plan
獅,
猿,maymun
猾,
獄,hapishane
獐,
獎,
獗,fu-rtu-na
獨,
獰,"ko""tu"""
獲,
獷,
獵,
獸,dz'anavar
獺,
獻,
玀,domuz
玄,gizemli
率,
王,kral
玉,"mu""dz'evher"
玖,dokuz
玩,oynamak
玨,iki
玟,dz'evher
玫,
玷,
珊,
玻,dz'am
玲,ses
珍,nadir
珀,
玳,
班,
琉,dz'evher
珮,
珠,
琅,de:erli
琊,yer
球,
理,
現,
琍,
琺,
琪,"tu""r"
琳,"mu""dz'evher"
琢,parlatmak
琥,kap
琵,
琶,
琴,
瑯,de:erli
瑚,
瑕,
瑟,"bu""yu""k"
瑞,
瑁,eski
琿,"mu""dz'evher"
瑙,
瑛,
瑜,"mu""dz'evher"
瑤,"gu""zel"
瑣,"ku""ts'u""k"
瑪,
瑰,garip
瑩,ats'u-k
璋,
璃,
璜,yes'im
璣,
璩,
環,
璦,indz'e
璧,"ku""re"
璽,
瓊,ku-zu-l
瓏,
瓜,
瓠,kabak
瓢,kabak
瓣,
瓦,
瓶,
瓷,"yu""ksek"
甄,
甌,
甕,kavanoz
甘,tatlu-
甚,
甜,tatlu-
生,yas'am
產,
甥,
甦,
用,
甩,atmak
甬,yol
甫,ilk
甭,
田,pirints'
由,
甲,zu-rh
申,var
男,erkek
甸,
甽,
畏,korku
界,"du""nya"
畔,
畝,sabanizi
畜,
畚,sepet
留,
略,
畦,sabanizi
畢,bitirmek
異,
畫,resim
番,"do""nmek"
當,ayu-
畸,
疇,"o""ndz'e"
疆,su-nu-r
疊,
疋,bas'
疏,
疑,
疝,mide
疙,
疚,
疫,
疤,
疥,
疾,
病,
症,
疲,
疳,
疽,
疼,
疹,
痔,
痕,is'aret
疵,
痢,
痛,adz'u-
痣,
痙,var
痘,
痊,iyiles'mek
痞,
瘀,
痰,
瘁,
痲,
痱,
痺,
痿,
痴,
瘧,
瘍,s'is'lik
瘋,
瘉,
瘓,
瘠,almak
瘩,
瘟,
瘤,topak
瘦,indz'e
瘡,yara
瘴,
瘸,badz'ak
癆,
療,iyiles'mek
癌,
癖,
癘,
癒,iyiles'mek
癢,
癥,
癩,
癮,
癬,
癱,
癲,
癸,takvim
登,
發,
白,ak
百,"yu""z"
皂,
的,is'aret
皆,"bu""tu""n"
皇,
皈,
皎,ak
皖,
皓,ak
皚,ak
皮,
皰,
皴,
皺,
皿,
盂,kase
盈,
盆,
盃,dz'am
益,
盍,
盎,bardak
盔,mi:fer
盒,"o""rtmek"
盛,
盜,hu-rsu-z
盞,
盟,
盡,
監,
盤,
盧,
盥,
盪,erimek
目,"go""z"
盯,
盲,"ko""r"
直,
省,
盹,
相,
眉,
看,"go""rmek"
盾,kalkan
盼,bakmak
眩,
真,gerts'ek
眠,uyku
眨,
眷,bakmak
眾,
眼,
眶,
眸,"go""zbek"
眺,bakmak
睏,
睛,"go""zbek"
睫,
睦,
睞,
督,
睹,"go""rmek"
睪,dz'asus
睬,
睜,bakmak
睥,
睨,
瞄,almak
睽,yu-ldu-z
睿,
睡,
瞎,"ko""r"
瞇,
瞌,
瞑,uyku
瞠,bakmak
瞞,
瞟,
瞥,
瞳,"go""zbek"
瞪,bakmak
瞰,bakmak
瞬,
瞧,"go""rmek"
瞭,ats'u-k
瞽,"ko""r"
瞿,soyad
瞻,bakmak
矇,"ko""r"
矓,
矗,
矚,bakmak
矛,kol
矜,gurur
矢,
矣,
知,bilmek
矩,
短,ku-sa
矮,alts'ak
矯,
石,tas'
矽,
砂,kum
研,parlatmak
砌,zaman
砍,
砰,
砧,
砸,
砝,
破,
砷,
砥,bile:itas'u-
砭,
硫,
硃,
硝,
硬,
硯,
碎,ku-rmak
碰,
碗,
碘,
碌,
碉,
硼,
碑,
磁,
碟,tabak
碧,mavi
碳,
碩,"bu""yu""k"
磋,parlatmak
磅,"do""vmek"
確,
磊,ts'ok
碾,
磕,vurmak
碼,sayu-
磐,kaya
磨,
磚,
磬,
磷,
磺,
磴,tas'
磯,
礁,
礎,
礙,engellemek
礦,
礪,bile:itas'u-
礬,
礫,"ku""ts'u""k"
示,
社,
祀,
祁,
祆,
祉,
祈,
祇,sakin
祕,gizemli
祐,yardu-m
祠,"ku""ts'u""k"
祟,
祖,
神,
祝,
祗,saygu-lu-
祚,mutluluk
祥,
票,
祭,
祺,
祿,
禁,
禎,mutluluk
福,
禍,felaket
禦,
禧,
禪,
禮,
禱,
禹,ad
萬,on
禽,kus'
禾,iki
私,
秀,
禿,
秉,almak
科,
秒,
秋,
秤,
秣,
秧,pirints'
租,
秦,
秩,
移,
稍,
稈,saman
程,
稅,
稀,nadir
稜,
稚,
稠,
稔,hasat
稟,
種,"tu""r"
稱,ts'a:u-rmak
稿,
稼,
穀,
稽,"du""s'u""nmek"
稷,daru-
稻,pirints'
積,hadz'im
穎,
穆,saygu-lu-
穌,
穗,kulak
穡,hasat
穢,kirli
穫,hasat
穩,
穴,delik
究,
空,bos'
穹,"go""k"
穿,kazmak
突,
窄,dar
窈,sessiz
窒,engellemek
窕,sessiz
窘,
窗,pendz'ere
窖,
窟,
窠,yuva
窪,
窩,ma:ara
窯,
窮,
窺,
竄,
竅,delik
竇,delik
竊,
立,"yu""kselmek"
站,durmak
童,
竣,son
竭,son
端,
競,"o""yku""nmek"
竹,bambu
竺,bambu
竿,direk
竽,eski
笆,
笑,"gu""lmek"
笠,bambu
笨,kaba
笛,"flu""t"
第,yok
符,
笙,kamu-s'
笞,kamts'u-
等,
策,
筆,
筐,bambu
筒,
答,
筍,bambu
筋,
筏,
筷,
節,
筠,bambu
管,
箕,
箋,ka:u-t
筵,saman
算,
箝,sokmak
箔,
箏,
箭,ok
箱,kutu
範,desen
箴,
篆,"mu""hu""r"
篇,hadz'im
篁,bambu
篙,direk
簑,saman
築,
篤,
篛,
篡,
篩,
簇,
簍,bambu
篾,bambu
篷,
簫,"flu""t"
簧,"flu""t"
簪,
簞,"ku""ts'u""k"
簣,yer
簡,
簾,bambu
簿,
簸,
簽,etiket
簷,sats'ak
籌,plan
籃,sepet
籍,
籐,
籠,sepet
籟,
籤,
籬,"pu""ru""zlu"""
籮,bambu
籲,
米,pirints'
粉,
粒,tahu-l
粗,kaba
粟,daru-
粥,pirints'
粱,"yu""ksek"
粳,
粵,
粹,saf
粽,pirints'
精,
糊,
糕,kek
糖,s'eker
糠,pirints'
糜,olmak
糞,
糢,pirints'
糟,tortu
糙,kaba
糧,
糯,pirints'
糸,iplik
系,
糾,
紂,pendz'ere
紅,
紀,
紉,tel
紇,
約,
紡,
紗,
紋,
紊,rahatsu-zetmek
素,
索,
純,
紐,tel
紕,
級,su-nu-f
紜,"du""zensizlik"
納,
紙,ka:u-t
紛,
絆,
絃,tel
統,
紮,ba:lamak
紹,
紼,"bu""yu""k"
絀,
細,
紳,
組,birlik
累,biriktirmek
終,son
絞,
結,ba:lamak
絨,
絕,
紫,
絮,pamuk
絲,iplik
絡,
給,
絢,
經,
絹,ipek
綑,
綁,ba:lamak
綏,sakin
綻,
綰,"bu""kmek"
綜,kural
綽,
綾,
綠,yes'il
緊,
綴,
網,
綱,su-nu-f
綺,"gu""zel"
綢,ba:lamak
綿,pamuk
綵,
綸,iplik
維,
緒,
緇,rahip
締,
練,
緯,yatay
緻,indz'e
緘,kapatmak
緬,
緝,parlamak
編,
緣,
線,
緞,
緩,
綞,
縊,
縑,indz'e
縈,
縛,
縣,ilts'e
縮,
績,
繆,
縷,iplik
縲,ba:lamak
繃,sarmak
縫,
總,toplamak
縱,
繅,ts'ekmek
繁,
織,
繕,
繞,
繚,koymak
繡,
繫,
繭,
繹,ts'ekmek
繩,ip
繪,resim
辮,
繽,"du""zensizlik"
繼,
纂,
纏,giymek
續,
纓,tats'
纖,indz'e
纜,
缶,
缸,
缺,
缽,
罄,
罈,
罐,
罕,nadir
罔,
罟,
置,
罩,balu-k
罪,
署,
罰,
罵,suiistimal
罷,
罹,yakalamak
羅,
羈,
羊,koyun
羌,yabandz'u-
羋,koyun
美,"gu""zellik"
羔,
羞,
羚,
善,
義,
羨,
群,
羯,yabandz'u-
羲,kullanu-lmu-s'
羶,koklamak
羹,su-dz'ak
羸,indz'e
羽,
羿,
翅,
翁,
翌,sonraki
翎,
習,
翔,
翕,toplamak
翠,yes'il
翡,
翟,"tu""r"
翩,
翰,harf
翱,
翳,tutmak
翼,
翹,
翻,
耀,parlamak
老,eski
考,
者,
耆,
而,
耐,
耍,
耒,gelmek
耘,biz
耕,
耙,ts'atal
耗,
耜,
耳,kulak
耶,soru
耽,
耿,hafif
聊,
聆,
聖,kutsal
聘,
聞,duymak
聚,
聱,fakir
聲,ses
聰,bilge
聯,
聳,"yu""kselmek"
職,
聶,fu-su-ltu-
聾,
聽,
聿,fu-rts'a
肆,"do""rt"
肄,
肅,
肇,bas'langu-ts'
肉,et
肋,
肌,
肖,
肓,
肝,
肘,
肛,
肚,karu-n
育,kaldu-rmak
肺,
肥,
肢,
肱,
股,
肫,
肩,
肴,
肪,
肯,
胖,
胥,birlikte
胚,
胃,mide
胄,
背,
胡,yabandz'u-
胛,
胎,
胞,
胤,
胱,
脂,
胰,
脅,
胭,
胴,
脆,
胸,
胳,
脈,
能,
脊,
脯,
脖,boyun
脣,
脫,
脩,
腕,kol
腔,beden
腋,
腑,
腎,
脹,
腆,
脾,
腐,
腱,
腰,
腸,
腥,
腮,
腳,
腫,
腹,
腺,
腦,
膀,
膏,
膈,
膊,kol
腿,
膛,"go"":u""s"
膜,
膝,
膠,
膚,deri
膳,
膩,
膨,s'is'mek
臆,
臃,s'is'lik
膺,"go"":u""s"
臂,
臀,
膿,
膽,
臉,"yu""z"
膾,
臍,
臏,
臘,
臚,deri
臟,
臣,
臥,yay
臧,iyi
臨,"yu""z"
自,
臭,
臬,yasa
至,
致,
臺,durmak
臻,
臼,
臾,
舀,batu-rmak
舂,"do""vmek"
舅,baba
與,vermek
興,e:lendirmek
舉,kaldu-rmak
舊,
舌,dil
舍,han
舐,
舒,germek
舔,
舛,
舜,
舞,
舟,tekne
舢,
航,
舫,
舨,
般,
舵,
舷,
舶,
船,gemi
艇,
艘,
艙,tutmak
艦,
艮,
良,iyi
艱,zor
色,renk
艾,
芒,sakal
芋,
芍,
芳,koku
芝,
芙,"nilu""fer"
芭,
芽,tomurdz'uk
芟,kesmek
芹,
花,ts'its'ek
芬,koku
芥,
芻,
苧,kenevir
范,aru-
茅,kamu-s'
苣,
苛,
苦,
茄,
若,gents'
茂,
茉,
苒,bayu-ndu-r
苗,
英,
茁,
苜,
苔,
苑,bahts'e
苞,
苓,bitki
苟,
茫,genis'
荒,"pu""ru""zlu"""
荔,
荊,diken
茸,
荐,
草,ot
茵,
茴,
荏,fasulye
茲,
茹,kaynamak
茶,ts'ay
茗,ts'ay
荀,"tu""r"
茱,
莎,
莞,
莘,uzun
荸,su
莢,
莖,
莽,ot
莫,
莒,
莊,"su""pu""rge"
莓,yaban
莉,
莠,
荷,
荻,kamu-s'
荼,biz
菩,"tu""r"
萃,toplamak
菸,
萍,"yu""zmek"
菠,
菅,
萋,"gu""zel"
菁,
華,
菱,
菴,inziva
著,
萊,
菰,kamu-s'
萌,
菌,
菽,fasulye
菲,indz'e
菊,
萸,
萎,solmak
萄,
菜,
蒂,
葷,saru-msak
落,"du""s'mek"
萱,kamu-s'
葵,
葦,kamu-s'
葫,saru-msak
葉,yaprak
葬,"go""mmek"
葛,
萼,
萵,
葡,
董,do:ru
葩,ts'its'ek
蓉,"nilu""fer"
蒿,
蓆,
蓄,
蒙,
蒞,ulas'mak
蒲,bayrak
蒜,saru-msak
蓋,"o""rtmek"
蒸,
蓀,
蓓,tomurdz'uk
蒐,toplamak
蒼,mavi
蔗,s'eker
蔽,"o""rtmek"
蔚,
蓮,"nilu""fer"
蔬,yes'il
蔭,
蔓,
蔑,
蔣,soyad
蔡,"tu""r"
蔔,
蓬,
蔥,
蓿,
蕊,
蕙,"tu""r"
蕈,
蕨,
蕩,erimek
蕃,
蕉,
蕭,yalnu-z
蕪,
薪,
薄,
蕾,tomurdz'uk
薜,"tu""r"
薑,zendz'efil
薔,su
薯,
薛,"tu""r"
薇,
藏,saklamak
薩,
藍,
藐,"gu""zel"
藉,
薰,
藩,
藝,sanat
藪,
藕,"nilu""fer"
藤,
藥,ilats'
藻,
藹,bayu-ndu-r
蘑,"tu""r"
藺,adz'ele
蘆,kamu-s'
蘋,
蘇,
蘊,
蘗,
蘭,
蘚,
蘸,batu-rmak
蘿,
虎,
虐,
虔,saygu-
處,yer
彪,
虛,sahte
虞,korku
虜,tutsak
號,is'aret
虧,
虫,"bo""dz'ek"
虱,
虹,
蚊,sivrisinek
蚪,
蚓,
蚤,
蚩,
蚌,midye
蚣,
蛇,yu-lan
蛀,giysi
蚶,
蛄,"a:ustosbo""dz'e:i"
蚵,istiridye
蛆,
蛋,yabandz'u-
蚱,
蚯,
蛟,ez'der
蛙,
蛭,
蛔,
蛛,
蛤,midye
蛹,
蜓,kertenkele
蜈,
蜇,
蜀,yes'il
蛾,
蛻,"bo""dz'ek"
蜂,aru-
蜃,midye
蜿,
蜜,bal
蜻,
蜢,
蜥,kertenkele
蜴,kertenkele
蜘,
蝕,
螂,
蝴,
蝶,
蝠,
蝦,
蝸,
蝨,
蝙,
蝗,
蝌,
螃,
螟,
螞,
螢,
融,
蟀,
蟑,
螳,
蟒,
蟆,
螫,aru-
螻,
螺,"ku""ts'u""k"
蟈,"a:ustosbo""dz'e:i"
蟋,
蟯,
蟬,"a:ustosbo""dz'e:i"
蟲,"bo""dz'ek"
蟻,
蠅,
蠍,
蟹,
蠔,istiridye
蠕,"su""ru""nmek"
蠣,istiridye
蠢,
蠡,
蠟,
蠱,pirints'
蠶,
蠹,
蠻,yabandz'u-
血,kan
行,gitmek
衍,
術,sanat
街,
衙,
衛,
衝,
衡,
衢,
衣,
初,bas'langu-ts'
表,
衫,indz'e
衰,
衷,"yu""rek"
袁,uzun
袂,
袞,imparatorluk
袈,kaba
被,
袒,
袖,
袍,
袋,
裁,
裂,yaru-k
袱,bez
裟,budist
裔,
裙,
補,
裘,
裝,elbise
裡,
裊,
裕,
裳,
褂,eski
裴,uzun
裹,sarmak
裸,
製,
裨,yardu-m
褚,ts'anta
褐,
複,kopya
褒,
褓,
褪,
褲,
褥,
褫,soymak
褻,
褶,
襄,"yu""kselmek"
褸,
襠,
襟,
襖,
襤,
襪,
襲,
襯,
西,batu-
要,
覃,
覆,
見,"go""rmek"
覓,
規,
視,
親,ata
覦,"yu""ksek"
覬,"yu""ksek"
覲,"go""rmek"
覺,
覽,
觀,
角,
解,
觴,bardak
觸,dokunmak
言,demek
計,
訂,
訃,
記,
訐,
討,
訌,almak
訕,suiistimal
訊,istek
託,
訓,
訖,ulas'mak
訪,ziyaret
訝,
訣,
訥,kekemelik
許,
設,
訟,
訛,
註,
詠,
評,
詞,"so""z"
証,
詁,
詔,imparatorluk
詛,
詐,yalan
詆,
訴,
診,
詫,
該,"u""st"
詳,
試,
詩,
詰,
誇,"o""vu""nmek"
詼,
詣,
誠,
話,
誅,"o""lu""m"
詭,yalan
詢,
詮,
詬,alay
詹,konus'mak
誦,
誌,belge
語,"so""z"
誣,iftira
認,
誡,uyarmak
誓,
誤,hata
說,
誥,devlet
誨,
誘,
誑,
誼,
諒,
談,
諄,
誕,
請,
諸,
課,
諉,gets'mek
諂,pohpohlamak
調,
誰,kim
論,
諍,kavga
諦,hakikat
諺,
諫,uyarmak
諱,
謀,
諜,
諧,uyum
諮,
諾,
謁,
謂,neden
諷,
諭,
謎,
謗,iftira
謙,
講,
謊,yalan
謠,ilahi
謝,
謄,
謨,plan
謹,ketum
謬,hata
譁,"gu""ru""ltu""lu"""
譜,"mu""zik"
識,
證,
譚,konus'mak
譎,
譏,iftira
議,
譬,
警,uyarmak
譯,
譴,sitem
護,
譽,
讀,okumak
變,de:is'mek
讓,
讒,
讖,
讚,
谷,vadi
豁,bos'
谿,vadi
豆,fasulye
豈,"u""nlem"
豉,
豌,
豎,dikey
豐,
豔,tombul
豕,domuz
豚,
象,
豢,
豪,
豬,domuz
豫,
豺,
豹,
貂,
貊,yabandz'u-
貉,
貍,
貌,bits'im
貓,kedi
貝,kabuklu
貞,
負,yenilgi
財,
貢,
販,pazar
責,suts'lama
貫,
貨,
貪,imrenmek
貧,
貯,
貼,
貳,iki
賊,
資,
賈,
賄,
貲,hazine
賃,
賂,
賓,konuk
貽,
賅,
賁,
費,
賀,
貴,de:erli
買,
貶,
貿,
貸,
賑,gelis'mek
賒,
賠,
賞,
賦,
賤,
賬,
賭,
賢,
賣,satmak
賜,
質,
賴,
賺,
賽,zar
購,
贅,"lu""ks"
贈,
贊,yardu-m
贏,zafer
贍,var
贓,
贖,
贗,
贛,il
赤,ku-zu-l
赧,almak
赦,
赫,
赭,ku-zu-l
走,kos'mak
赴,
赳,"gu""ts'lu"""
起,
越,
超,
趁,izlemek
趙,
趕,
趟,zaman
趣,
趨,kos'mak
足,badz'ak
趴,
趾,
跎,
距,
跋,
跚,
跑,kos'mak
跌,"to""kezlemek"
跛,
跆,ts'i:nemek
跡,
跟,
跨,olmak
路,yol
跳,
跺,
跪,
跼,yay
踫,
踐,ts'i:nemek
踝,
踢,
踏,adu-m
踩,
踟,"tereddu""t"
蹄,
踱,
踴,
蹂,adu-m
踹,ts'i:nemek
踵,
蹉,"to""kezlemek"
蹋,"to""kezlemek"
蹈,ts'i:nemek
蹊,yol
蹙,
蹣,
蹦,
蹤,
蹼,
蹲,
躇,"tereddu""t"
蹶,"to""kezlemek"
蹬,adu-m
蹺,kaldu-rmak
躉,depo
躁,"gu""ru""ltu""lu"""
躅,harabe
躂,"to""kezlemek"
躊,"tereddu""t"
躍,
躑,
躡,adu-m
躪,ts'i:nemek
身,
躬,beden
躲,
躺,
軀,beden
車,
軋,
軍,
軌,
軒,
軔,
軛,
軟,yumus'ak
軻,zor
軸,
軼,gets'mek
較,
載,
軾,"o""n"
輊,alts'ak
輔,yardu-m
輒,
輕,hafif
輓,ts'ekmek
輝,
輛,
輟,durmak
輩,
輦,
輪,teker
輜,
輻,
輯,toplamak
輸,
轄,
輾,
轂,
轅,
輿,
轉,
轍,
轔,
轎,
轟,"ku""kremek"
轡,
辛,baharatlu-
辜,
辟,sahte
辣,
辨,
辦,
辭,"so""z"
辯,
辰,is'aret
辱,
農,
迂,
迆,yel
迅,
迄,
巡,
迎,
返,"do""nmek"
近,yaku-n
述,
迦,
迢,uzak
迪,
迥,uzak
迭,
迫,
送,
逆,
迷,
退,
迺,
迴,gitmek
逃,
追,
逅,bulus'mak
這,"su""ru""nmek"
逍,
通,
逗,durmak
連,
速,hu-zlu-
逝,
逐,
逕,yol
逞,sa:lam
造,
透,
逢,bulus'mak
逖,uzak
逛,
途,
逮,
逵,genis'
週,hafta
逸,
進,ilerlemek
運,tas'u-mak
遊,oynamak
道,sokak
遂,
達,
逼,
違,
遐,uzak
遇,bulus'mak
遏,durmak
過,
遍,
遑,
逾,gets'mek
遁,
遠,uzak
遘,bulus'mak
遜,
遣,
遙,uzak
遞,
適,
遮,
遨,oynamak
遭,
遷,
遵,izlemek
遴,sets'mek
選,
遲,
遼,uzak
遺,
避,
遽,korku
還,"do""nmek"
邁,gitmek
邂,bulus'mak
邀,ts'a:u-rmak
邇,
邊,
邐,
邏,
邑,"ko""y"
邕,
邢,devlet
邪,"ko""tu"""
邦,"u""lke"
那,ne
邵,yer
邸,
邱,tepe
郊,
郎,o:ul
郁,koku
郡,ilts'e
部,
郭,
都,
鄂,
郵,
鄉,
鄒,yer
鄙,as'a:u-
鄰,
鄭,eski
鄧,soyad
鄱,ilts'e
鄹,ad
酉,batu-
酋,
酊,
酒,
配,
酌,ts'ekmek
酗,
酣,
酥,"su""t"
酬,
酪,
酩,tatlu-
酵,
酸,
酷,
醇,
醉,zehir
醋,
醃,
醒,uyanu-k
醣,
醞,
醜,ts'irkin
醫,ilats'
醬,
醺,ats'lu-k
釀,
釁,
采,zar
釉,
釋,
里,"ko""y"
重,a:u-r
野,ova
量,
釐,az
金,altu-n
釘,
針,
釗,
釜,
釵,
釦,
鈔,
釣,
釧,
鈕,
鈣,
鈉,
鈞,es'it
鈍,
鈐,kilit
鈷,
鉗,kapatmak
鈸,
鈽,
鉀,
鈾,
鉛,
鉋,
鉤,
鉑,
鈴,
鉸,
銀,"gu""mu""s'"
銅,baku-r
銘,
銖,
鉻,
銓,"o""lts'u"""
銜,at
鋅,
銻,
銷,
鋪,"du""kkan"
銬,
鋤,
鋁,
銳,
銼,
鋒,
錠,kilit
錶,
鋸,
錳,
錯,
錢,yen
鋼,
錫,baku-r
錄,kopya
錚,gong
錐,
錦,
鍍,
鎂,
錨,
鍵,anahtar
鍊,
鍥,
鍋,"ts'o""mlek"
錘,a:u-rlu-k
鍾,
鍬,
鍛,
鍰,"o""lts'u"""
鎔,
鎊,"do""vmek"
鎖,zindz'ir
鎢,
鎳,
鎮,
鏡,ayna
鏑,
鏟,
鏃,
鏈,zindz'ir
鏜,
鏝,
鏖,
鏢,
鏍,
鏘,
鏤,
鏗,ses
鐘,ts'an
鐃,gong
鏽,
鐮,
鐳,
鐵,demir
鐺,zindz'ir
鐸,"bu""yu""k"
鐲,
鑄,
鑑,
鑒,desen
鑣,
鑠,erimek
鑲,sokmak
鑰,kilit
鑽,yapmak
鑾,ts'an
鑼,gong
鑿,
長,uzun
門,kapu-
閂,kapu-
閃,
閉,
閔,yas
閏,
開,ats'mak
閑,
間,
閒,
閘,kilit
閡,
閨,
閩,u-rmak
閣,kule
閥,
閤,"ku""ts'u""k"
閭,
閱,
閻,kasaba
闊,genis'
闋,kapatmak
闌,"yu""kselmek"
闈,kapu-
闆,
闔,kapu-
闖,sormak
闐,yer
關,ba:lantu-
闡,
闢,ats'mak
阜,tepe
阡,bin
防,
阮,yer
阱,tuzak
阪,
陀,dik
阿,
阻,
附,
限,su-nu-r
陋,
陌,yol
降,
院,
陣,
陡,dik
陛,
陝,yer
除,
陪,
陵,
陳,
陸,kara
陰,
陴,
陶,
陷,"du""s'mek"
隊,
階,
隋,"go""mmek"
陽,
隅,"ko""s'e"
隆,
隍,kuru
陲,su-nu-r
隘,dar
隔,
隕,"du""s'mek"
隙,
障,
際,
隧,"du""s'mek"
隨,
險,
隱,saklamak
隴,tepe
隸,hizmetts'i
隻,
雀,
雁,yaban
雅,
雄,
集,toplamak
雇,ts'alu-s'tu-rmak
雍,
雋,
雉,
雌,
雕,
雖,
離,
雜,karu-s'tu-rmak
雙,ts'ift
雛,
雞,
難,zor
雨,ya:mur
雪,kar
雯,bulut
雲,bulut
雷,"go""kgu""ru""ltu""su"""
電,
雹,
零,
需,
霄,"go""k"
霆,s'ims'ek
震,
霉,
霎,hafif
霑,
霖,uzun
霍,hu-zlu-
霓,
霏,"du""s'mek"
霜,
霞,
霪,ya:mur
霧,
霸,
霹,"go""kgu""ru""ltu""su"""
露,
霽,ats'u-k
霾,yel
靂,
靈,ruh
靄,
青,mavi
靖,sakin
靛,
靜,sessiz
非,hata
靠,yaslanmak
靡,
面,
靦,
靨,
革,
靴,ayakkabu-
靶,
靼,tabaklanmu-s'
鞅,
鞍,
鞋,saman
鞏,sert
鞘,
鞠,
鞣,tabaklanmu-s'
鞦,sallamak
鞭,kamts'u-
韃,kamts'u-
韁,
韆,sallamak
韋,tabaklanmu-s'
韌,
韓,
韜,ts'anta
韭,
音,ses
章,
竟,son
韶,"gu""zel"
韻,
響,
頁,
頂,
頃,zaman
項,
順,uymak
須,
預,
頑,inatts'u-
頓,
頊,
頒,
頌,
頗,
領,
頡,almak
頰,
頸,boyun
頻,
頷,
頭,bas'
頹,
頤,
顆,tahu-l
額,
顏,"yu""z"
題,
顎,
顓,iyi
類,
願,
顛,
顧,
顫,
顯,
顰,
顱,bas'
風,yel
颯,ani
颱,
颳,
颶,fu-rtu-na
颺,
颼,ses
飄,
飛,
食,yemek
飢,
飧,
飪,
飯,
飩,z'apon
飲,its'mek
飭,do:ru
飼,
飴,
飽,
飾,
餃,
餅,pirints'
餌,yemek
餉,kaynamak
養,
餓,
餒,ats'lu-k
餘,
餐,yemek
館,
餞,
餛,
餡,fasulye
餵,
餾,
餿,
餽,vermek
饅,fasulye
饒,
饑,ats'lu-k
饜,olmak
饞,
首,boyun
香,
馥,koku
馨,kokulu
馬,at
馮,
馭,
馳,kos'mak
馱,tas'u-mak
馴,
駁,
駝,
駐,
駟,"do""rt"
駛,kos'mak
駑,yavas'
駕,arats'
駒,
駙,
駭,olmak
駢,iki
