char,word
沙,sabl
沁,
沈,cule
沉,cule
沅,no~
沛,pantano
汪,larg
決,deside
沐,lave
汰,klasifikar
沌,primebal
汨,cule
沖,larg
沒,
汽,"vapo""r"
沃,fertilidad
汲,desine
汾,no~
泣,"plo""re"
注,verse
泳,naz\'e
沱,cura~
泌,sue~te
泥,bu
河,rivie
沽,pri
沾,umedeser
沼,mare
波,o~
沫,eclabusur
法,meto
泓,profo~
沸,buio~ne
泄,
油,uil
況,situatio~
沮,arete
泗,no~
泅,naz\'e
泱,
沿,lo~z\'e
治,ra~~
泡,bul
泛,flotar
泊,pase
泉,surc
泰,pesibl
洋,osea~
洲,banko
洪,ino~datio~
流,cura~
津,avr
洌,pur
洱,
洞,a~tr
洗,lave
活,viva~
洽,lwa~
派,factio~
洶,
洛,antigua
浪,o~
涕,lagrima
消,eta~dr
涇,no~
浦,be
浸,e~mersio~
海,me
浙,no~
涓,lese
浬,
涉,
浮,flote
浚,
浴,ba~
浩,amplio
涎,saliv
涼,rafres'isa~
淳,pur
淙,so~
液,liki
淡,dilu
淌,cule
淤,bu
添,a~nexe
淺,
清,pur
淇,no~
淋,"so""l"
涯,orizo~
淑,"grasio"""
涮,re~se
淞,no~
淹,tra~pe
涸,
混,mela~z\'e
淵,abismo
淅,lave
淒,miserable
渚,rivag
涵,
淚,lagrima
淫,
淘,s'wasir
淪,cule
深,profo~
淮,no~
淨,pur
淆,turbididad
淄,rivie
港,por
游,flotar
湔,lave
渡,tra~si
渲,anadir
湧,buiir
湊,por
渠,sanxa
渥,ga~ties
渣,li
減,diminue
湛,ra~plir
湘,no~
渤,"lio"""
湖,lac
湮,cule
渭,no~
渦,turbio~
湯,o
渴,tirsdad
湍,rapido
渺,
測,bras
湃,so~
渝,s'a~z\'e
渾,tu
滋,nurisa~
溉,
渙,dispersar
溢,desbordar
溯,ale
滓,li
溶,fo~dr
滂,cura~
源,surc
溝,rigol
滇,probinsia
滅,anea~tir
溥,lwa~
溘,suda~
溼,
溺,aogo
溫,
滑,glise
準,demi-
溜,colecte
滄,oseano
滔,desbordante
溪,vale
漳,no~
演,e~terprete
滾,cule
漓,gota
滴,gt
漩,
漾,
漠,vag
漬,somur
漏,fui
漂,derive
漢,sino-
滿,ra~plir
滯,obstrue
漆,lak
漱,re~se
漸,progresiva~
漲,desbordar
漣,
漕,rame
漫,ma~ga
漯,rivie
澈,
漪,
滬,
漁,pes'e
滲,
滌,re~se
漿,bwaso~
潼,o
澄,le~pi
潑,
潦,
潔,viril
澆,arose
潭,profo~
潛,okultar
潸,cura~
潮,mare
澎,turbulente
潺,so~
潰,
潤,mui
澗,vale
潘,o
濂,no~
澱,sedimente
澡,lave
濃,co~ca~tr
澤,pantano
濁,truble
澧,rivie
澳,
激,viol
澹,kalma
濘,
濱,
濟,
濠,foso
濛,so~br
濤,
濫,deborda~
濯,lesiv
澀,astrinxente
濬,profo~
濡,
瀉,ebakuasion
瀋,
濾,
瀆,sanxa
濺,arose
瀑,
瀏,cle
瀛,oseano
瀟,pur
瀨,rapido
瀚,larg
瀝,gota
瀕,rivag
瀾,gra~
瀰,larg
灌,riego
灑,arose
灘,uvrir
灣,
灤,rivie
火,"fo"""
灰,ca~dr
灶,cuise~
灼,mirakuloso
災,desastr
灸,kurasion
炕,
炎,e~fla~matio~
炒,asar
炊,cuisine
炙,asar
炫,brie
為,fe
炳,cle
炬,antorts'a
炯,lumie
炭,s'arbo~
炸,
炮,brule
烊,
烘,ornear
烤,ornear
烙,brule
烈,ar
烏,cornel
烹,buiir
焉,co~m
焊,
烽,senal
焙,"fo"""
焚,brule
焦,carbonise
焰,yama
無,nea~
然,serta~
煮,miz'ote
煎,asar
煙,fume
煩,a~xie
煤,
煉,
照,iumine
煜,bria~
煬,asar
煦,tie
煌,
煥,brie
煞,
熔,fundision
熙,bria~
煽,
熊,ur
熄,sessasion
熟,murir
熬,
熱,"s'alo""r"
熨,liso
熾,
燉,
燐,fosforo
燒,brule
燈,
燕,avale
熹,brule
燎,brule
燙,
燜,
燃,brule
燄,yama
燧,senal
營,
燮,
燦,briyante
燥,deses'e
燭,lumie
燬,
燴,
燻,
爆,bo~b
爍,brie
爐,
爛,
爨,
爪,o~gl
爬,grate
爭,co~batr
爰,do~c
爵,baro~
父,pe
爸,pe
爹,pe
爺,"vio"""
爻,mela~z\'e
爽,refreskante
爾,twa
牆,baya
片,se~pl
版,editio~
牌,etiket
牒,etiket
牖,fenetr
牘,letr
牙,croc
牛,vas'
牟,elev
牝,femel
牢,prision
牡,mal
牠,
牧,elevag
物,obz'e
牲,sacrific
牯,vas'
牴,tus'e
特,spesial
牽,tire
犁,arado
犄,animal
犀,
犒,
犖,bria~
犛,
犢,
犧,
犬,s'ia~
犯,cre~
狄,barbar
狂,fu
狀,forma
狎,experto
狙,vise
狗,
狐,soro
狩,s'as
狠,bisioso
狡,
狼,lobo
狹,etrwa
狽,
狸,mapats'e
狷,cur
猜,
猛,feroc
猖,
猓,
猙,ferosioso
猶,utr
猥,
猴,
猩,
猷,pla~
獅,leon
猿,se~g
猾,krafdad
獄,priso~
獐,
獎,
獗,
獨,
獰,move
獲,pris
獷,
獵,s'ase
獸,
獺,
獻,
玀,porc
玄,"misterio"""
率,to
王,rwa
玉,biz'u
玖,"no""f"
玩,z'ue
玨,"do"""
玟,
玫,
玷,
珊,
玻,
玲,so~
珍,rar
珀,
玳,
班,eki
琉,lapis
珮,
珠,perl
琅,presioso
琊,"lio"""
球,bal
理,loz\'ik
現,pr
琍,
琺,
琪,ti
琳,biz'u
琢,briyo
琥,usta~sil
琵,laud
琶,laud
琴,koto
瑯,presioso
瑚,ansestral
瑕,
瑟,gra~
瑞,felisitasiones
瑁,a~sia~
琿,biz'u
瑙,
瑛,briyo
瑜,biz'u
瑤,bo
瑣,peti
瑪,
瑰,etra~g
瑩,cle
璋,seremonial
璃,lapislasuli
璜,
璣,
璩,
環,a~no
璦,fe~
璧,sfe
璽,sco
瓊,rug
瓏,klaridad
瓜,melo~
瓠,gr
瓢,gr
瓣,
瓦,tuil
瓶,po
瓷,o
甄,
甌,
甕,z'ar
甘,du
甚,formidabl
甜,du
生,vi
產,
甥,sobrino
甦,
用,s
甩,z'ete
甬,ru
甫,pre@mye
甭,
田,rizie
由,es
甲,armur
申,dir
男,o~m
甸,
甽,irigasion
畏,"po""r"
界,mo~
畔,leve
畝,sio~
畜,betel
畚,panie
留,retenir
略,abreviatio~
畦,sio~
畢,finir
異,e~abituel
畫,imag
番,tur
當,oso
畸,differensia
疇,
疆,boundario
疊,
疋,te
疏,
疑,dute
疝,
疙,
疚,
疫,epidemi
疤,
疥,erupsion
疾,rapi
病,mala
症,se~pto~
疲,fatig
疳,
疽,
疼,
疹,sarampion
痔,
痕,
疵,
痢,diare
痛,"dulo""r"
痣,
痙,avwar
痘,variol
痊,z\'erir
痞,konstipasion
瘀,kontusion
痰,
瘁,fatiga
痲,
痱,
痺,
痿,
痴,idio
瘧,
瘍,go~fla~
瘋,insanidad
瘉,
瘓,
瘠,obtenir
瘩,
瘟,kontaxioso
瘤,
瘦,me~c
瘡,blesur
瘴,
瘸,z'a~b
癆,
療,swa~
癌,kanser
癖,mani
癘,
癒,z\'eriso~
癢,
癥,obstruksion
癩,
癮,
癬,
癱,
癲,insanidad
癸,cala~drie
登,mo~te
發,
白,bla~c
百,sa~
皂,
的,sibl
皆,tu
皇,"a~pero""r"
皈,regreso
皎,bla~c
皖,
皓,bla~c
皚,bla~c
皮,po
皰,
皴,
皺,
皿,asiet
盂,bol
盈,
盆,base~
盃,
益,benefic
盍,
盎,kopa
盔,cask
盒,
盛,prosperi
盜,"volo""r"
盞,alcool
盟,alia~c
盡,
監,survele
盤,plato
盧,
盥,
盪,fo~dr
目,oel
盯,
盲,"avo""gl"
直,drwa
省,fe
盹,
相,e~ter-
眉,sexa
看,regarde
盾,buclie
盼,vwar
眩,
真,exac
眠,dormir
眨,
眷,vwar
眾,
眼,glob
眶,
眸,elev
眺,devisaz\'e
睏,
睛,elev
睫,
睦,e~te~
睞,
督,"superviso""r"
睹,vwar
睪,
睬,
睜,fixe
睥,
睨,autoridad
瞄,pra~dr
睽,
睿,inteyixensia
睡,a~so~mel
瞎,"avo""gl"
瞇,
瞌,
瞑,dormir
瞠,fixe
瞞,desepsion
瞟,
瞥,glansia
瞳,pupi
瞪,fixe
瞰,vwar
瞬,cle~~e
瞧,vwar
瞭,cle
瞽,"avo""gl"
瞿,no~
瞻,vwar
矇,"avo""gl"
矓,
矗,luxuriansia
矚,vwar
矛,alebar
矜,fie
矢,fles'et
矣,sentensia
知,savwar
矩,regla
短,cur
矮,ba
矯,rectifie
石,pier
矽,
砂,sabl
研,polir
砌,ta~
砍,
砰,
砧,
砸,
砝,balansia
破,des'ire
砷,arseniko
砥,ez\'iswar
砭,perforar
硫,sufr
硃,
硝,nitra
硬,dur
硯,piedra
碎,brise
碰,
碗,tason
碘,
碌,satisfaktorio
碉,
硼,
碑,pier
磁,ema~
碟,
碧,"blo"""
碳,
碩,gra~
磋,
磅,livr
確,sertitu
磊,bocu
碾,
磕,golpear
碼,no~br
磐,roka
磨,polir
磚,
磬,
磷,fosforo
磺,
磴,pier
磯,playa
礁,resif
礎,premie
礙,obstrue
礦,
礪,ez\'iswar
礬,
礫,peti
示,mo~tre
社,ta~pl
祀,
祁,
祆,"dio"""
祉,bia~-etr
祈,prie
祇,pesibl
祕,"misterio"""
祐,e
祠,peti
祟,maldision
祖,a~setr
神,divini
祝,selebre
祗,"respectuo"""
祚,"bo~o""r"
祥,bo~
票,bulete~
祭,rituel
祺,
祿,
禁,e~terdictio~
禎,"bo~o""r"
福,benedictio~
禍,calami
禦,
禧,
禪,
禮,
禱,
禹,no~
萬,dimil
禽,waso
禾,"do"""
私,priv
秀,exsela~c
禿,
秉,pra~dr
科,departa~
秒,se@go~d
秋,oto~n
秤,
秣,
秧,riz
租,drwa
秦,dinastia
秩,ordr
移,deplase
稍,
稈,pel
程,"a~plo""r"
稅,
稀,raro
稜,angulo
稚,e~matur
稠,densidad
稔,kosets'ar
稟,salario
種,espec
稱,
稿,bruio~
稼,ga~
穀,sereal
稽,pa~se
稷,mie
稻,riz
積,vole~
穎,
穆,"respectuo"""
穌,rebibo
穗,orel
穡,
穢,sal
穫,recol
穩,kalma
穴,tru
究,res'ers'
空,vi
穹,siel
穿,"cro""se"
突,pwa~~arde
窄,etrwa
窈,calm
窒,obstrue
窕,calm
窘,
窗,fenetr
窖,
窟,grot
窠,nido
窪,depresio~
窩,
窯,fur
窮,extrema~
窺,
竄,
竅,tru
竇,tru
竊,robar
立,debu
站,arete
童,"z'o""n"
竣,fe~
竭,fe~
端,bor
競,co~petitio~
竹,ba~bu
竺,ba~bu
竿,poto
竽,a~sia~
笆,
笑,rir
笠,s'apo
笨,grosie
笛,flu
第,numero
符,mark
笙,roso
笞,fue
等,a~si
策,mwaia~
筆,pe~co
筐,ba~bu
筒,cile~dr
答,solutio~
筍,ba~bu
筋,muscl
筏,balsa
筷,
節,"noo"""
筠,ba~bu
管,tuio
箕,
箋,papel
筵,pel
算,calcule
箝,e~sere
箔,
箏,
箭,fles'
箱,bwa
範,model
箴,
篆,
篇,vole~
篁,ba~bu
篙,poto
簑,pel
築,batir
篤,e~ta~s
篛,
篡,
篩,
簇,
簍,ba~bu
篾,ba~bu
篷,
簫,
簧,
簪,ornamental
簞,peti
簣,ter
簡,se~plisi
簾,ba~bu
簿,rez\'istr
簸,
簽,etiket
簷,ava~t-twa
籌,pla~
籃,panie
籍,a~role
籐,
籠,panie
籟,
籤,
籬,aspero
籮,ba~bu
籲,appeal
米,gra~
粉,fare~
粒,gra~
粗,grosie
粟,mie
粥,riz
粱,o
粳,ordinario
粵,
粹,pur
粽,riz
精,rafe~
糊,pasta
糕,
糖,sucr
糠,riz
糜,etr
糞,eses
糢,riz
糟,li
糙,grosie
糧,provisio~
糯,riz
糸,fil
系,le~~e
糾,a~tortie
紂,fenetr
紅,cra~wasi
紀,s'ronik
紉,cor
紇,
約,a~viro~
紡,filag
紗,gasa
紋,armwari
紊,dera~z\'e
素,ela~
索,cabl
純,ota~tik
紐,cor
紕,
級,clas
紜,desordr
納,e~stale
紙,papie
紛,a~mele
絆,
絃,cor
統,z\'eneral
紮,lie
紹,presa~tatio~
紼,gra~
絀,
細,menu
紳,ga~tilo~m
組,asosiatio~
累,amase
終,finir
絞,etra~gle
結,nue
絨,lana
絕,
紫,viole
絮,algodon
絲,fil
絡,a~lase
給,sale
絢,magnifiko
經,klassiko
絹,swa
綑,
綁,atar
綏,pesibl
綻,komensar
綰,plie
綜,regl
綽,
綾,sarga
綠,ve
緊,ta~du
綴,komposision
網,file
綱,osie
綺,bo
綢,lie
綿,coto~
綵,
綸,fil
維,fibr
緒,bu
緇,pretr
締,sere
練,pratike
緯,orizo~tal
緻,fe~
緘,ferme
緬,
緝,brie
編,co~pilatio~
緣,
線,le~~
緞,
緩,relas'e
綞,
縊,
縑,fe~
縈,
縛,fisele
縣,koundad
縮,retresir
績,performa~c
繆,
縷,fil
縲,lie
繃,
縫,cudr
總,colecte
縱,
繅,desine
繁,luxuria~
織,tise
繕,reprise
繞,
繚,metr
繡,
繫,
繭,coco~
繹,tire
繩,kuerda
繪,imag
辮,trensa
繽,desordr
繼,
纂,
纏,porte
續,
纓,curo~n
纖,fe~
纜,
缶,bwa
缸,
缺,
缽,
罄,
罈,
罐,
罕,
罔,red
罟,red
置,plase
罩,pwaso~
罪,culpabili
署,se~~atur
罰,punitio~
罵,
罷,aba~do~
罹,atrape
羅,gaz
羈,
羊,muto~
羌,barbar
羋,muto~
美,bo
羔,
羞,sentir
羚,
善,bia~
義,vertu
羨,"a~vio"""
群,trupo
羯,barbar
羲,utilis
羶,
羹,s'o
羸,me~c
羽,ple~
羿,lexendario
翅,
翁,venerabl
翌,suiva~
翎,
習,apra~dr
翔,remontarse
翕,rasa~ble
翠,ve
翡,
翟,ga~r
翩,
翰,letr
翱,
翳,tenir
翼,el
翹,exseyensia
翻,voltiz\'e
耀,brie
老,vielar
考,refles'ir
者,perso~n
耆,senilidad
而,
耐,"epro""v"
耍,froliko
耒,venir
耘,
耕,labure
耙,
耗,decrwatr
耜,
耳,orel
耶,kestio~
耽,
耿,lumie
聊,
聆,
聖,sa~
聘,
聞,a~ta~dr
聚,reunir
聱,povr
聲,so~
聰,
聯,
聳,mo~te
職,pos
聶,s'us'ote
聾,
聽,
聿,bros
肆,katr
肄,apra~dr
肅,
肇,komienso
肉,s'e
肋,kostiya
肌,epiderm
肖,resa~bla~c
肓,interior
肝,fwa
肘,
肛,
肚,
育,eleve
肺,pumo~
肥,a~gre
肢,ma~br
肱,abilidad
股,entrepierna
肫,
肩,epol
肴,"amuse-go""l"
肪,obes
肯,acor
胖,
胥,a~sa~bl
胚,
胃,estomac
胄,lineaxe
背,statur
胡,barbar
胛,
胎,uteru
胞,placa~ta
胤,proxenie
胱,bexiga
脂,gra
胰,
脅,menase
胭,
胴,tro~c
脆,
胸,pwatre~
胳,
脈,va~
能,capasi
脊,kolumna
脯,
脖,
脣,
脫,
脩,karne
腕,bra
腔,cor
腋,
腑,
腎,rin~on
脹,dilate
腆,
脾,
腐,purir
腱,
腰,ra~
腸,e~teste~
腥,
腮,
腳,
腫,
腹,abdoma~
腺,glandula
腦,
膀,
膏,
膈,
膊,bra
腿,
膛,pwatre~
膜,ma~bra~
膝,rodiya
膠,
膚,po
膳,mesita
膩,liso
膨,go~fle
臆,pets'o
臃,go~fla~
膺,
臂,
臀,
膿,
膽,
臉,
膾,
臍,
臏,
臘,
臚,po
臟,
臣,serva~
臥,arc
臧,bo~
臨,fe
自,swa-ma~
臭,sa~tir
臬,lwa
至,abutisa~
致,fe
臺,s
臻,aribo
臼,mortie
臾,
舀,tra~pe
舂,livr
舅,pe
與,do~ne
興,e~tere
舉,leve
舊,
舌,la~g
舍,
舐,
舒,etire
舔,gustar
舛,
舜,malba
舞,da~s
舟,bato
舢,
航,naviz\'e
舫,
舨,
般,global
舵,timon
舷,
舶,pakebo
船,bato
艇,bark
艘,
艙,tenir
艦,navir
艮,
良,bo~
艱,difisil
色,"culo""r"
艾,
芒,barb
芋,po~m
芍,
芳,parfe~
芝,pelus
芙,lotu
芭,platano
芽,burz\'eo~
芟,cupe
芹,perexil
花,"flo""r"
芬,parfe~
芥,desperdisio
芻,
苧,kanamo
范,abel
茅,roso
苣,antorts'a
苛,tormente
苦,sufrir
茄,berenxena
若,"z'o""n"
茂,puse
茉,xasmin
苒,florisa~
苗,pla~
英,a~gleter
茁,
苜,
苔,
苑,z'arde~
苞,kaskara
苓,pla~
苟,
茫,larg
荒,brutali
荔,
荊,espina
茸,seta
荐,
草,erb
茵,
茴,
荏,arico
茲,
茹,buiir
茶,oxa
茗,te
荀,ti
茱,
莎,
莞,xunko
莘,lo~g
荸,o
莢,
莖,
莽,erb
莫,
莒,
莊,eskoba
莓,sovag
莉,xasmin
莠,
荷,bagag
荻,roso
荼,
菩,ga~r
萃,colecte
菸,fume
萍,
菠,
菅,xunsia
萋,bo
菁,
華,"spla~do""r"
菱,losa~g
菴,ermitag
著,reno~m
萊,
菰,roso
萌,brote
菌,z\'erm
菽,
菲,me~c
菊,s'risa~ta~
萸,
萎,fane
萄,
菜,legm
蒂,
葷,el
落,to~be
萱,roso
葵,malba
葦,roso
葫,el
葉,"fo""i"
葬,funerel
葛,
萼,
萵,
葡,uba
董,corec
葩,"flo""r"
蓉,lotu
蒿,
蓆,
蓄,acumule
蒙,aproximadamente
蒞,ata~dr
蒲,maset
蒜,el
蓋,cuvrir
蒸,cuir
蓀,
蓓,
蒐,rasa~ble
蒼,"blo"""
蔗,
蔽,cuvrir
蔚,
蓮,lotu
蔬,
蔭,
蔓,
蔑,
蔣,no~
蔡,ti
蔔,
蓬,
蔥,
蓿,
蕊,
蕙,
蕈,
蕨,
蕩,fo~dr
蕃,gra~dir
蕉,platano
蕭,"so""l"
蕪,tempestuoso
薪,co~bustibl
薄,fe~
蕾,
薜,ti
薑,xenxibre
薔,o
薯,
薛,ti
薇,edible
藏,cas'e
薩,buda
藍,indigo
藐,bo
藉,
薰,medisinal
藩,cla~
藝,
藪,
藕,lotu
藤,glise~
藥,reme
藻,alg
藹,florisa~
蘑,ti
藺,rue
蘆,roso
蘋,
蘇,rebibir
蘊,
蘗,
蘭,ola~
蘚,
蘸,tra~pe
蘿,
虎,tigr
虐,tira~nise
虔,respec
處,"lio"""
彪,mants'ado
虛,fo
虞,cra~
虜,captif
號,
虧,
虫,e~sec
虱,
虹,arc-a~-siel
蚊,mustik
蚪,
蚓,
蚤,
蚩,
蚌,palur
蚣,
蛇,se
蛀,veta~
蚶,
蛄,sigal
蚵,uitr
蛆,ve
蛋,barbar
蚱,
蚯,
蛟,drago~
蛙,
蛭,
蛔,intestinal
蛛,
蛤,palur
蛹,
蜓,lezar
蜈,
蜇,
蜀,ve
蛾,poliya
蛻,e~sec
蜂,abel
蜃,palur
蜿,
蜜,miel
蜻,
蜢,
蜥,lezar
蜴,lezar
蜘,
蝕,koroido
螂,
蝴,
蝶,papio~
蝠,
蝦,
蝸,
蝨,
蝙,
蝗,
蝌,
螃,
螟,inxurioso
螞,
螢,
融,disudr
蟀,
蟑,
螳,
蟒,
蟆,
螫,abel
螻,
螺,peti
蟈,sigal
蟋,
蟯,intestinal
蟬,sigal
蟲,e~sec
蟻,ormiga
蠅,vole
蠍,
蟹,kangrexo
蠔,uitr
蠕,
蠣,uitr
蠢,
蠡,
蠟,
蠱,riz
蠶,
蠹,
蠻,barbar
血,sa~g
行,ale
衍,desbordante
術,tes'nik
街,bulevar
衙,gobernmente
衛,defa~s
衝,colisio~
衡,ekilibr
衢,
衣,veta~
初,premie
表,surfac
衫,me~c
衰,decle~
衷,plu
袁,lo~g
袂,manga
袞,imperial
袈,grosie
被,subir
袒,
袖,ma~s'
袍,
袋,sac
裁,"telo""r"
裂,fa~
袱,tisu
裟,sobrepeyis
裔,dessendante
裙,
補,co~pla~
裘,
裝,rob
裡,
裊,
裕,abo~da~
裳,rob
褂,a~sia~
裴,lo~g
裹,
裸,nudi
製,fabrik
裨,e
褚,sac
褐,bre~
複,duplicatio~
褒,elog
褓,
褪,
褲,
褥,
褫,
褻,susio
褶,
襄,mo~te
褸,
襠,
襟,nuk
襖,
襤,
襪,
襲,atake
襯,
西,ues
要,beswa~
覃,
覆,recuvrir
見,regarde
覓,buskar
規,norm
視,e~spectio~
親,par
覦,o
覬,o
覲,vwar
覺,
覽,inspeksionar
觀,
角,a~gl
解,delie
觴,kopa
觸,tus'e
言,dir
計,planifie
訂,revise
訃,obituario
記,e~scrir
訐,
討,deba
訌,obtenir
訕,
訊,dema~
託,co~fie
訓,e~structio~
訖,ata~dr
訪,ra~dr
訝,
訣,separasion
訥,begaie
許,otorisatio~
設,cree
訟,acusatio~
訛,asento
註,anotasion
詠,co~pose
評,evalue
詞,parti
証,"pro""v"
詁,kritiko
詔,decre
詛,maldision
詐,ma~tir
詆,
訴,pla~
診,examine
詫,
該,si-desu
詳,detel
試,tes
詩,poa~
詰,ermetika~
誇,va~tardis
詼,
詣,yegada
誠,se~seri
話,parle
誅,mor
詭,cus'e
詢,konsultar
詮,diskussion
詬,ridicul
詹,parle
誦,resitar
誌,dose~
語,la~gag
誣,calo~ni
認,reco~netr
誡,
誓,prete
誤,"ero""r"
說,
誥,
誨,
誘,e~vite
誑,
誼,amistad
諒,realidad
談,discute
諄,tedioso
誕,nativi
請,solisite
諸,multipl
課,leso~
諉,pase
諂,adular
調,a~ke
誰,ki
論,argma~tatio~
諍,kerel
諦,berdad
諺,proberbio
諫,
諱,postumoso
謀,co~spire
諜,
諧,
諮,co~sulte
諾,co~sa~ta~
謁,odia~c
謂,rason
諷,
諭,reprima~
謎,adibinansa
謗,calo~ni
謙,modesti
講,cur
謊,cus'e
謠,
謝,excus
謄,copi
謨,pla~
謹,"revera~sio""sa~"
謬,
譁,bruia~
譜,partitio~
識,diserna~
證,
譚,parle
譎,deseibo
譏,calo~ni
議,deliberatio~
譬,
警,reprima~de
譯,
譴,repros'
護,protectio~
譽,
讀,lir
變,s'a~z\'e
讓,
讒,defamasion
讖,
讚,
谷,vale
豁,vi
谿,vale
豆,arico
豈,e~terz'ectio~
豉,
豌,
豎,bertiko
豐,
豔,
豕,porc
豚,porc
象,elefa~
豢,
豪,ecrasa~
豬,porc
豫,
豺,xakkal
豹,
貂,
貊,
貉,
貍,
貌,forma
貓,gato
貝,cokiag
貞,e~tegr
負,defe
財,proprie
貢,tribu
販,co~mersialisatio~
責,blame
貫,perse
貨,fre
貪,kodisiar
貧,povr
貯,economi
貼,pegar
貳,"do"""
賊,ba~di
資,capital
賈,as'ete
賄,coruptio~
貲,tresor
賃,tarif
賂,
賓,vi
貽,regalo
賅,inklusibo
賁,
費,depa~s
賀,felisitatio~
貴,"presio"""
買,as'ete
貶,
貿,co~merc
貸,prete
賑,prosperidad
賒,
賠,co~pa~satio~
賞,pri
賦,preleva~
賤,
賬,
賭,parie
賢,e~telig
賣,va~dr
賜,gratifie
質,substa~c
賴,
賺,
賽,
購,ackisitio~
贅,lux
贈,cado
贊,e
贏,victwar
贍,avwar
贓,
贖,
贗,
贛,probinsia
赤,rug
赧,obtenir
赦,pardo~
赫,
赭,rug
走,curir
赴,s
赳,for
起,s
越,duble
超,depase
趁,segir
趙,
趕,
趟,ta~
趣,"teno""r"
趨,curir
足,z'a~b
趴,
趾,
跎,
距,lo~g
跋,
跚,
跑,curir
跌,trebus'e
跛,
跆,pietine
跡,trac
跟,
跨,etr
路,s'eme~
跳,sote
跺,
跪,
跼,arc
踫,
踐,pietine
踝,
踢,
踏,mars'e
踩,
踟,esite
蹄,
踱,
踴,sote
蹂,pa
踹,pietine
踵,
蹉,trebus'e
蹋,trebus'e
蹈,pietine
蹊,s'eme~
蹙,
蹣,
蹦,
蹤,
蹼,
蹲,
躇,esite
蹶,trebus'e
蹬,pa
蹺,leve
躉,
躁,bruia~
躅,rue~
躂,trebus'e
躊,esite
躍,bo~
躑,
躡,pa
躪,pietine
身,e~dividu
躬,cor
躲,
躺,
軀,cor
車,vehicul
軋,
軍,arme
軌,ornie
軒,gtie
軔,
軛,
軟,mu
軻,difisil
軸,ax
軼,pase
較,co~tras
載,s'arz\'e
軾,deva~
輊,ba
輔,e
輒,
輕,lumie
輓,tire
輝,ete~sela~
輛,
輟,arete
輩,camara
輦,
輪,ru
輜,
輻,
輯,rasa~ble
輸,tra~sporte
轄,co~trol
輾,
轂,
轅,
輿,
轉,
轍,
轔,
轎,
轟,ruz\'ir
轡,
辛,epic
辜,
辟,fo
辣,punxente
辨,diskriminasion
辦,manaxe
辭,
辯,
辰,se~~
辱,umilie
農,agricultur
迂,deviatio~
迆,v
迅,vif
迄,asta
巡,patrui
迎,acuel
返,ra~dr
近,pr
述,ma~tio~ne
迦,sonido
迢,lwa~ta~
迪,kamino
迥,lwa~
迭,tra~sfere
迫,puse
送,escorte
逆,e~vers
迷,egare
退,retre
迺,
迴,ale
逃,evade
追,purs'ase
逅,ra~co~tre
這,ra~pe
逍,
通,sirculatio~
逗,arete
連,a~mene
速,vi
逝,defe~
逐,pursuivr
逕,s'eme~
逞,
造,cree
透,tra~spar
逢,enkuentro
逖,lwa~
逛,
途,traz'e
逮,apreha~de
逵,larg
週,sema~
逸,devie
進,progrese
運,porte
遊,z'ue
道,vwa
遂,"ro""si"
達,sufix
逼,
違,difera~c
遐,lwa~ta~
遇,a~trevu
遏,arete
過,pase
遍,partu
遑,
逾,pase
遁,
遠,lwa~
遘,ra~co~tre
遜,
遣,expedie
遙,lwa~ta~
遞,
適,apropri
遮,e~tersepte
遨,z'ue
遭,ra~co~tr
遷,tra~sitio~
遵,s
遴,s'wasir
選,electio~
遲,tar
遼,lwa~ta~
遺,lez\'e
避,evite
遽,"po""r"
還,ra~vwaie
邁,ale
邂,ra~co~tre
邀,
邇,
邊,
邐,
邏,okultar
邑,viag
邕,
邢,
邪,surnwa
邦,pai
那,abundante
邵,"lio"""
邸,resida~c
邱,cole~
郊,periferi
郎,fil
郁,parfe~
郡,co~
部,parti
郭,a~ca~
都,metropol
鄂,
郵,curie
鄉,
鄒,"lio"""
鄙,
鄰,neigbor
鄭,a~sia~
鄧,no~
鄱,koundad
鄹,no~
酉,se~~
酋,
酊,intoxikasion
酒,sak
配,distribue
酌,servir
酗,
酣,
酥,lets'e
酬,ra~burse
酪,produi
酩,du
酵,ferma~tatio~
酸,asi
酷,cruel
醇,sake
醉,
醋,
醃,
醒,despierto
醣,
醞,liquor
醜,le
醫,reme
醬,
醺,fa~
釀,
釁,untar
采,forma
釉,
釋,
里,amo
重,lur
野,sovag
量,ka~ti
釐,"po"""
金,or
釘,klabo
針,egi
釗,endeabor
釜,kaldero
釵,ornamental
釦,
鈔,seleksion
釣,ra~dr
釧,brasalete
鈕,
鈣,
鈉,
鈞,egal
鈍,emus
鈐,serur
鈷,
鉗,ferme
鈸,
鈽,
鉀,
鈾,
鉛,plo~b
鉋,karpintero
鉤,
鉑,
鈴,clos'et
鉸,
銀,arg
銅,cuivr
銘,e~scriptio~
銖,persente
鉻,
銓,medir
銜,s'eval
鋅,
銻,
銷,
鋪,butik
銬,
鋤,arado
鋁,
銳,
銼,karpintero
鋒,
錠,serur
錶,
鋸,siera
錳,
錯,a~brui
錢,ia~
鋼,asie
錫,cuivr
錄,kopiar
錚,go~g
錐,
錦,brocar
鍍,
鎂,
錨,ants'or
鍵,yabe
鍊,
鍥,
鍋,kasuela
錘,pwa
鍾,
鍬,
鍛,forme
鍰,medir
鎔,
鎊,livr
鎖,s'a~
鎢,
鎳,
鎮,tra~kiise
鏡,mirwar
