char,word
洱,
洞,kabidad
洗,labar
活,bida
洽,lexos
派,grupo
洶,
洛,antigua
浪,ola
涕,lagrima
消,extingirse
涇,nombre
浦,baia
浸,empapar
海,mar
浙,nombre
涓,
浬,
涉,
浮,flotar
浚,
浴,ban~arse
浩,amplio
涎,saliba
涼,refreskante
淳,grueso
淙,sonido
液,likido
淡,klaro
淌,fluir
淤,
添,anexo
淺,
清,puro
淇,nombre
淋,solo
涯,orisonte
淑,grasioso
涮,enxuagar
淞,nombre
淹,sumerxir
涸,
混,mesklar
淵,abismo
淅,labar
淒,miserable
渚,ebra
涵,
淚,lagrima
淫,
淘,elexir
淪,undir
深,profundo
淮,nombre
淨,puro
淆,turbididad
淄,rio
港,puerto
游,flotar
湔,labar
渡,badear
渲,anadir
湧,erbir
湊,puerto
渠,sanxa
渥,bondad
渣,sedimento
減,menguar
湛,yenar
湘,nombre
渤,lugar
湖,lago
湮,undir
渭,nombre
渦,remolino
湯,agua
渴,tirsdad
湍,rapido
渺,
測,medida
湃,sonido
渝,kambiar
渾,todo
滋,floreser
溉,
渙,dispersar
溢,desbordar
溯,ir
滓,sedimento
溶,deretir
滂,fluido
源,fuente
溝,kuneta
滇,probinsia
滅,extingirse
溥,lexos
溘,subito
溼,
溺,aogo
溫,
滑,deslisar
準,semi
溜,rekoxer
滄,oseano
滔,desbordante
溪,baye
漳,nombre
演,expresar
滾,fluir
漓,gota
滴,gota
漩,
漾,
漠,bago
漬,remoxar
漏,fuga
漂,dibagar
漢,antigua
滿,yenar
滯,obstruir
漆,laka
漱,gargaras
漸,gradualmente
漲,desbordar
漣,
漕,remo
漫,inboluntariamente
漯,rio
澈,
漪,
滬,
漁,peska
滲,
滌,enxuagar
漿,
潼,alto
澄,klarifikar
潑,
潦,
潔,klaro
澆,rosiar
潭,profundo
潛,okultar
潸,fluido
潮,agua
澎,turbulente
潺,sonido
潰,
潤,umedad
澗,baye
潘,agua
濂,nombre
澱,sedimente
澡,labar
濃,konsentrado
澤,pantano
濁,susiedad
澧,rio
澳,
激,biolento
澹,kalma
濘,
濱,
濟,
濠,foso
濛,oskuro
濤,
濫,exsesibo
濯,labar
澀,astrinxente
濬,profundo
濡,
瀉,ebakuasion
瀋,
濾,
瀆,sanxa
濺,rosiar
瀑,
瀏,klaro
瀛,oseano
瀟,puro
瀨,rapido
瀚,ants'o
瀝,gota
瀕,
瀾,grande
瀰,amplio
灌,riego
灑,rosiar
灘,altamar
灣,
灤,rio
火,fuego
灰,senisa
灶,kosina
灼,mirakuloso
災,desastre
灸,kurasion
炕,
炎,kemar
炒,asar
炊,kosinar
炙,asar
炫,briyar
為,aser
炳,klaro
炬,antorts'a
炯,lus
炭,karbon
炸,
炮,kemar
烊,
烘,ornear
烤,ornear
烙,kemar
烈,brabo
烏,kuerbo
烹,erbir
焉,
焊,
烽,senal
焙,fuego
焚,kemar
焦,karbonisar
焰,yama
無,nada
然,esa
煮,koser
煎,asar
煙,umo
煩,problema
煤,
煉,
照,iluminar
煜,briyante
煬,asar
煦,
煌,
煥,briyar
煞,
熔,fundision
熙,briyante
煽,
熊,oso
熄,sessasion
熟,madurar
熬,
熱,kalor
熨,liso
熾,
燉,
燐,fosforo
燒,kemar
燈,
燕,golondrina
熹,kemar
燎,insendiar
燙,
燜,
燃,kemar
燄,yama
燧,senal
營,
燮,
燦,briyante
燥,sekar
燭,lus
燬,
燴,
燻,
爆,estayar
爍,briyar
爐,
爛,
爨,
爪,un~a
爬,raskar
爭,luts'ar
爰,por
爵,linaxe
父,padre
爸,padre
爹,padre
爺,ansiano
爻,mesklar
爽,refreskante
爾,tu
牆,baya
片,parte
版,edision
牌,etiketa
牒,etiketa
牖,bentana
牘,letra
牙,kolmiyo
牛,baka
牟,pupila
牝,embra
牢,prision
牡,mats'o
牠,
牧,pastorear
物,kosa
牲,sakrifisio
牯,baka
牴,tokar
特,espesial
牽,tirar
犁,arado
犄,animal
犀,
犒,
犖,briyante
犛,
犢,
犧,
犬,pero
犯,krimen
狄,barbaro
狂,lokura
狀,forma
狎,experto
狙,apuntar
狗,
狐,soro
狩,kaseria
狠,bisioso
狡,
狼,lobo
狹,estrets'o
狽,
狸,mapats'e
狷,korto
猜,
猛,fuerte
猖,
猓,
猙,ferosioso
猶,aun
猥,
猴,
猩,
猷,plan
獅,leon
猿,mono
猾,krafdad
獄,prision
獐,
獎,
獗,
獨,
獰,malo
獲,agarar
獷,
獵,
獸,
獺,
獻,
玀,serdo
玄,misterioso
率,proporsion
王,rei
玉,xoya
玖,xoya
玩,xugar
玨,dos
玟,
玫,
玷,
珊,
玻,
玲,xoya
珍,raro
珀,
玳,
班,grupo
琉,lapis
珮,
珠,perla
琅,presioso
琊,lugar
球,pelota
理,loxika
現,presente
琍,
琺,
琪,tipo
琳,xoya
琢,briyo
琥,utensilio
琵,laud
琶,laud
琴,koto
瑯,presioso
瑚,ansestral
瑕,
瑟,grande
瑞,felisitasiones
瑁,antiguo
琿,
瑙,
瑛,briyo
瑜,
瑤,beyo
瑣,pekeno
瑪,
瑰,
瑩,klaro
璋,seremonial
璃,lapislasuli
璜,
璣,
璩,
環,sirkulo
璦,fino
璧,esfera
璽,seyo
瓊,roxo
瓏,klaridad
瓜,melon
瓠,kalabasa
瓢,kalabasa
瓣,
瓦,texa
瓶,boteya
瓷,alto
甄,
甌,
甕,xaro
甘,dulse
甚,tremendamente
甜,dulse
生,bida
產,
甥,sobrino
甦,
用,uso
甩,deskartar
甬,kamino
甫,prinsipio
甭,
田,kampo
由,rason
甲,kaparason
申,desir
男,maskulino
甸,
甽,irigasion
畏,miedo
界,borde
畔,teraplen
畝,surko
畜,ganado
畚,
留,kedarse
略,abrebiasion
畦,surko
畢,
異,raro
畫,imaxen
番,turno
當,oso
畸,differensia
疇,
疆,boundario
疊,
疋,kabesa
疏,
疑,duda
疝,
疙,
疚,
疫,epidemia
疤,
疥,erupsion
疾,enfermedad
病,enfermedad
症,sintoma
疲,kansansio
疳,
疽,
疼,
疹,sarampion
痔,
痕,
疵,
痢,diarea
痛,dolor
痣,
痙,tener
痘,biruela
痊,kurar
痞,konstipasion
瘀,kontusion
痰,
瘁,fatiga
痲,
痱,
痺,
痿,
痴,estupido
瘧,
瘍,ints'ason
瘋,insanidad
瘉,
瘓,
瘠,obtener
瘩,
瘟,kontaxioso
瘤,
瘦,delgado
瘡,
瘴,
瘸,
癆,
療,kurar
癌,kanser
癖,kostumbre
癘,
癒,kurasion
癢,
癥,obstruksion
癩,
癮,
癬,
癱,
癲,insanidad
癸,kalendario
登,assension
發,
白,blanko
百,sien
皂,
的,obxetibo
皆,todo
皇,emperador
皈,regreso
皎,blanko
皖,
皓,blanko
皚,blanko
皮,peyexo
皰,
皴,
皺,
皿,plato
盂,tason
盈,
盆,bandexa
盃,
益,benefisio
盍,
盎,kopa
盔,yelmo
盒,
盛,auxe
盜,ladron
盞,
盟,xuramento
盡,
監,superbisar
盤,plato
盧,
盥,
盪,fundir
目,oxo
盯,
盲,siego
直,derets'o
省,omision
盹,
相,apariensia
眉,sexa
看,ber
盾,eskudo
盼,mirar
眩,
真,berdad
眠,somnoliento
眨,
眷,mirar
眾,
眼,oxo
眶,
眸,pupila
眺,mirar
睏,
睛,pupila
睫,
睦,intimo
睞,
督,superbisar
睹,ber
睪,
睬,
睜,mirar
睥,
睨,autoridad
瞄,tomar
睽,
睿,inteyixensia
睡,somnolensia
瞎,siego
瞇,
瞌,
瞑,dormir
瞠,mirar
瞞,desepsion
瞟,
瞥,glansia
瞳,pupila
瞪,mirar
瞰,mirar
瞬,instante
瞧,ber
瞭,klaro
瞽,siego
瞿,apeyido
瞻,mirar
矇,siego
矓,
矗,luxuriansia
矚,mirar
矛,alabarda
矜,orguyo
矢,flets'a
矣,sentensia
知,konoser
矩,regla
短,peken~o
矮,
矯,rektifikar
石,piedra
矽,
砂,arena
研,estudio
砌,tiempo
砍,
砰,
砧,
砸,
砝,balansia
破,dan~ar
砷,arseniko
砥,piedra
砭,perforar
硫,asufre
硃,
硝,nitrato
硬,rixido
硯,piedra
碎,romper
碰,
碗,tason
碘,
碌,satisfaktorio
碉,
硼,
碑,lapida
磁,iman
碟,
碧,asul
碳,
碩,grande
磋,
磅,golpear
確,seguro
磊,muts'o
碾,
磕,golpear
碼,numero
磐,roka
磨,pulido
磚,
磬,
磷,fosforo
磺,
磴,piedra
磯,playa
礁,aresife
礎,piedra
礙,obstruir
礦,
礪,piedra
礬,
礫,pekeno
示,mostrar
社,kompan~ia
祀,
祁,
祆,dios
祉,bienestar
祈,reso
祇,
祕,mysterioso
祐,ayudar
祠,pekeno
祟,maldision
祖,antepasado
神,dios
祝,selebrasion
祗,respetuoso
祚,
祥,suerte
票,boto
祭,selebrasion
祺,
祿,
禁,proibision
禎,felisidad
福,fortuna
禍,kalamidad
禦,
禧,
禪,
禮,
禱,
禹,nombre
萬,dies
禽,abe
禾,dos
私,yo
秀,sobresaliente
禿,
秉,tomar
科,departamento
秒,segundo
秋,oton~o
秤,
秣,
秧,aros
租,tarifa
秦,dinastia
秩,regularidad
移,kambio
稍,
稈,paxa
程,grado
稅,
稀,raro
稜,angulo
稚,inmaduro
稠,densidad
稔,kosets'ar
稟,salario
種,semiya
稱,
稿,borador
稼,ganansias
穀,sereales
稽,pensamiento
稷,
稻,aros
積,amontonar
穎,
穆,respetuoso
穌,rebibo
穗,orexa
穡,
穢,ensusiar
穫,kosets'a
穩,kalma
穴,aguxero
究,estudio
空,sielo
穹,sielo
穿,kabar
突,subito
窄,estrets'o
窈,trankilo
窒,taponar
窕,trankilo
窘,
窗,bentana
窖,
窟,grotte
窠,nido
窪,depresion
窩,
窯,orno
窮,final
窺,
竄,
竅,aguxero
竇,aguxero
竊,robar
立,lebantarse
站,parar
童,nin~o
竣,final
竭,terminar
端,korekto
競,kompetir
竹,bambu
竺,bambu
竿,palo
竽,antiguo
笆,
笑,risa
笠,sombrero
笨,
笛,flauta
第,numero
符,sen~al
笙,instrumento
笞,latigo
等,klase
策,eskema
筆,pinsel
筐,bambu
筒,silindro
答,solusion
筍,bambu
筋,muskulo
筏,balsa
筷,
節,estasion
筠,bambu
管,tuberia
箕,
箋,papel
筵,paxa
算,kalkulo
箝,insertar
箔,
箏,
箭,flets'a
箱,kaxa
範,patron
箴,
篆,
篇,kapitulo
篁,bambu
篙,poste
簑,paxa
築,edifikar
篤,sinsero
篛,
篡,
篩,
簇,
簍,bambu
篾,bambu
篷,
簫,
簧,
簪,ornamental
簞,pekeno
簣,tiera
簡,simple
簾,bambu
簿,libro
簸,
簽,etiketa
簷,alero
籌,plan
籃,
籍,inskripsion
籐,
籠,sesto
籟,
籤,
籬,aspero
籮,bambu
籲,appeal
米,aros
粉,arina
粒,grano
粗,basto
粟,mixo
粥,aros
粱,alto
粳,ordinario
粵,
粹,puro
粽,aros
精,refinar
糊,pasta
糕,
糖,asukar
糠,aros
糜,ser
糞,eses
糢,aros
糟,sedimento
糙,
糧,komestibles
糯,aros
糸,ilo
系,sistema
糾,reunir
紂,bentana
紅,karmesi
紀,kronika
紉,
紇,
約,promesa
紡,ilado
紗,gasa
紋,klason
紊,molestar
素,materia
索,soga
純,puro
紐,
紕,
級,klase
紜,desorden
納,pagar
紙,papel
紛,rebuelto
絆,
絃,kuerda
統,kontinuado
紮,atar
紹,presentar
紼,grande
絀,
細,estrets'o
紳,noble
組,grupo
累,relasion
終,final
絞,konstren~ir
結,final
絨,lana
絕,
紫,purpura
絮,algodon
絲,ilo
絡,entrelasar
給,sueldo
絢,magnifiko
經,klassiko
絹,seda
綑,
綁,atar
綏,
綻,komensar
綰,doblar
綜,regla
綽,
綾,sarga
綠,berde
緊,sebero
綴,komposision
網,red
綱,soga
綺,beyo
綢,atar
綿,algodon
綵,
綸,ilo
維,soga
緒,prinsipio
緇,saserdote
締,abrots'ar
練,praktika
緯,latitud
緻,fino
緘,serar
緬,
緝,briyar
編,ensamblar
緣,
線,linea
緞,
緩,fasil
綞,
縊,
縑,fino
縈,
縛,atar
縣,koundad
縮,akortar
績,ilado
繆,
縷,ilo
縲,atar
繃,
縫,kosido
總,rekoxer
縱,
繅,
繁,exuberante
織,texido
繕,reparar
繞,
繚,poner
繡,
繫,
繭,kapuyo
繹,tirar
繩,kuerda
繪,imaxen
辮,trensa
繽,desorden
繼,
纂,
纏,usar
續,
纓,korona
纖,fino
纜,
缶,lata
缸,
缺,
缽,
罄,
罈,
罐,
罕,
罔,red
罟,red
置,poner
罩,pes
罪,kulpabilidad
署,puesto
罰,pena
罵,
罷,abandonar
罹,koxer
羅,kompresa
羈,
羊,obexa
羌,barbaro
羋,obexa
美,beyesa
羔,
羞,sentir
羚,
善,bondad
義,moralidad
羨,enbieux
群,manada
羯,barbaro
羲,usado
羶,
羹,kaliente
羸,delgado
羽,pluma
羿,lexendario
翅,
翁,ansiano
翌,sigiente
翎,
習,aprender
翔,remontarse
翕,reunir
翠,martin
翡,
翟,tipo
翩,
翰,letra
翱,
翳,tener
翼,ala
翹,exseyensia
翻,expresar
耀,briyar
老,enbexeser
考,idea
者,persona
耆,senilidad
而,
耐,soportar
耍,froliko
耒,benir
耘,
耕,kultibar
耙,
耗,disminuir
耜,
耳,orexa
耶,interogasion
耽,
耿,lus
聊,
聆,
聖,santo
聘,
聞,preguntar
聚,reunir
聱,
聲,sonido
聰,
聯,
聳,subir
職,puesto
聶,susuro
聾,
聽,
聿,sepiyo
肆,
肄,aprender
肅,
肇,komienso
肉,karne
肋,kostiya
肌,textura
肖,imitar
肓,interior
肝,punto
肘,
肛,
肚,
育,edukar
肺,pulmones
肥,engordar
肢,extremidades
肱,abilidad
股,entrepierna
肫,
肩,ombro
肴,tapa
肪,obeso
肯,akuerdo
胖,
胥,xunto
胚,
胃,estomago
胄,lineaxe
背,espalda
胡,barbaro
胛,
胎,utero
胞,estomago
胤,proxenie
胱,bexiga
脂,grasa
胰,
脅,amenasa
胭,
胴,tronko
脆,
胸,pets'o
胳,
脈,bena
能,abilidad
脊,kolumna
脯,
脖,
脣,
脫,
脩,karne
腕,braso
腔,kuerpo
腋,
腑,
腎,rin~on
脹,dilatar
腆,
脾,
腐,putrefaksion
腱,
腰,kaderas
腸,intestinos
腥,
腮,
腳,
腫,
腹,bariga
腺,glandula
腦,
膀,
膏,
膈,
膊,
腿,
膛,pets'o
膜,membrana
膝,rodiya
膠,
膚,piel
膳,mesita
膩,liso
膨,ints'ado
臆,pets'o
臃,ints'ason
膺,
臂,
臀,
膿,
膽,
臉,
膾,
臍,
臏,
臘,
臚,piel
臟,
臣,kriado
臥,inklinasion
臧,bueno
臨,asistir
自,mismo
臭,peste
臬,lei
至,yegar
致,aser
臺,estar
臻,aribo
臼,mortero
臾,
舀,sumerxir
舂,golpear
舅,padre
與,dar
興,popularisarse
舉,elebar
舊,
舌,lengua
舍,
舐,
舒,estirar
舔,gustar
舛,
舜,malba
舞,dansa
舟,bote
舢,
航,nabegar
舫,
舨,
般,xeneralmente
舵,timon
舷,
舶,transatlantiko
船,barko
艇,bote
艘,
艙,tener
艦,buke
艮,
良,bueno
艱,
色,kolor
艾,
芒,barba
芋,patata
芍,
芳,perfume
芝,sesped
芙,loto
芭,platano
芽,brote
芟,kortar
芹,perexil
花,flor
芬,
芥,desperdisio
芻,
苧,kanamo
范,
茅,gramineas
苣,antorts'a
苛,tormente
苦,sufrimiento
茄,berenxena
若,xoben
茂,frondoso
茉,xasmin
苒,floresiente
苗,siembra
英,inglatera
茁,
苜,
苔,
苑,xardin
苞,kaskara
苓,
苟,
茫,ants'o
荒,aspero
荔,
荊,espina
茸,seta
荐,
草,ierba
茵,
茴,
荏,frixol
茲,
茹,erbir
茶,oxa
茗,te
荀,tipo
茱,
莎,
莞,xunko
莘,largo
荸,agua
莢,
莖,
莽,ierba
莫,
莒,
莊,eskoba
莓,salbaxe
莉,xasmin
莠,
荷,bulto
荻,xunko
荼,
菩,sonido
萃,rekoxer
菸,
萍,
菠,
菅,xunsia
萋,beyo
菁,
華,flor
菱,kastan~o
菴,ermita
著,expresar
萊,
菰,kana
萌,brote
菌,xermen
菽,
菲,delgado
菊,krisantemo
萸,
萎,marts'itar
萄,
菜,berduras
蒂,
葷,axo
落,kaer
萱,kana
葵,malba
葦,kana
葫,axo
葉,oxa
葬,entiero
葛,
萼,
萵,
葡,uba
董,korekto
葩,flor
蓉,loto
蒿,
蓆,
蓄,akaudalar
蒙,aproximadamente
蒞,alkansar
蒲,espadan~a
蒜,axo
蓋,kubrir
蒸,bapor
蓀,
蓓,
蒐,reunir
蒼,asul
蔗,
蔽,kubrir
蔚,
蓮,loto
蔬,
蔭,
蔓,
蔑,
蔣,apeyido
蔡,tipo
蔔,
蓬,
蔥,
蓿,
蕊,
蕙,
蕈,
蕨,
蕩,fundir
蕃,
蕉,platano
蕭,solo
蕪,tempestuoso
薪,len~a
薄,palido
蕾,
薜,tipo
薑,xenxibre
薔,agua
薯,
薛,tipo
薇,edible
藏,okultar
薩,buda
藍,indigo
藐,beyo
藉,
薰,medisinal
藩,klan
藝,
藪,
藕,
藤,glisina
藥,medisina
藻,alga
藹,floresiente
蘑,tipo
藺,korer
蘆,kana
蘋,
蘇,rebibir
蘊,
蘗,
蘭,orkidea
蘚,
蘸,sumerxir
蘿,
虎,tigre
虐,tiranisar
虔,respeto
處,lugar
彪,mants'ado
虛,falso
虞,desasosiego
虜,kautibo
號,
虧,
虫,insekto
虱,
虹,arko
蚊,moskito
蚪,
蚓,
蚤,
蚩,
蚌,
蚣,
蛇,serpiente
蛀,
蚶,
蛄,sigara
蚵,ostra
蛆,
蛋,uebo
蚱,
蚯,
蛟,dragon
蛙,
蛭,
蛔,intestinal
蛛,
蛤,almexa
蛹,
蜓,lagarto
蜈,
蜇,
蜀,berde
蛾,poliya
蛻,insekto
蜂,abispa
蜃,
蜿,
蜜,miel
蜻,
蜢,
蜥,lagarto
蜴,lagarto
蜘,
蝕,koroido
螂,
蝴,
蝶,mariposa
蝠,
蝦,
蝸,
蝨,
蝙,
蝗,
蝌,
螃,
螟,inxurioso
螞,
螢,
融,disolber
蟀,
蟑,
螳,
蟒,
蟆,
螫,
螻,
螺,pekeno
蟈,sigara
蟋,
蟯,intestinal
蟬,sigara
蟲,insekto
蟻,ormiga
蠅,bolar
蠍,
蟹,kangrexo
蠔,ostra
蠕,
蠣,ostra
蠢,
蠡,
蠟,
蠱,aros
蠶,
蠹,
蠻,barbaro
血,sangre
行,ir
衍,desbordante
術,arte
街,abenida
衙,gobernmente
衛,defensa
衝,abenida
衡,balansa
衢,
衣,prenda
初,komienso
表,superfisie
衫,delgado
衰,deklinar
衷,sinseridad
袁,largo
袂,manga
袞,imperial
袈,texido
被,sufrir
袒,
袖,manga
袍,
袋,sako
裁,kortar
裂,endidura
袱,tela
裟,sobrepeyis
裔,dessendante
裙,
補,suplir
裘,
裝,bestido
裡,
裊,
裕,abundante
裳,falda
褂,antiguo
裴,largo
裹,
裸,desnudo
製,fabrikar
裨,ayuda
褚,bolsa
褐,maron
複,repetir
褒,alabansa
褓,
褪,
褲,
褥,
褫,
褻,susio
褶,
襄,subir
褸,
襠,
襟,kueyo
襖,
襤,
襪,
襲,atake
襯,
西,oeste
要,nesesidad
覃,
覆,bolkar
見,bista
覓,buskar
規,kompas
視,inspeksionar
親,padre
覦,alto
覬,alto
覲,ber
覺,
覽,inspeksionar
觀,
角,angulo
解,desenredar
觴,kopa
觸,tokar
言,palabras
計,medida
訂,korexir
訃,obituario
記,kronika
訐,
討,disparar
訌,obtener
訕,
訊,petision
託,konsignar
訓,leksion
訖,alkansar
訪,bisitar
訝,
訣,separasion
訥,tartamudear
許,permitir
設,ekipar
訟,deklarar
訛,asento
註,anotasion
詠,resital
評,kritikar
詞,parte
証,ebidensia
詁,kritiko
詔,edikto
詛,maldision
詐,mentira
詆,
訴,denunsia
診,rebision
詫,
該,sitado
詳,detayado
試,prueba
詩,poema
詰,pedir
誇,orguyo
詼,
詣,yegada
誠,sinseridad
話,kuento
誅,muerte
詭,
詢,konsultar
詮,diskussion
詬,ridikulo
詹,ablar
誦,resitar
誌,dokumento
語,palabra
誣,kalumnia
認,rekonoser
誡,
誓,boto
誤,eror
說,
誥,
誨,
誘,tentasion
誑,
誼,amistad
諒,realidad
談,konbersar
諄,tedioso
誕,natibidad
請,solisitar
諸,dibersos
課,kapitulo
諉,pasar
諂,adular
調,melodia
誰,kien
論,teoria
諍,disputa
諦,berdad
諺,proberbio
諫,
諱,postumoso
謀,plan
諜,
諧,
諮,konsulta
諾,konsentimiento
謁,audiensia
謂,rason
諷,
諭,reprimenda
謎,adibinansa
謗,kalumnia
謙,modesto
講,konferensia
謊,
謠,
謝,diskulparse
謄,transkribir
謨,plan
謹,diskreto
謬,
譁,ruidoso
譜,rexistro
識,dissernir
證,
譚,ablar
譎,deseibo
譏,kalumnia
議,opinion
譬,
警,amonestar
譯,
譴,reprots'e
護,salbaguardar
譽,
讀,leer
變,kambiar
讓,
讒,defamasion
讖,
讚,
谷,baye
豁,basio
谿,baye
豆,legumbres
豈,interxeksion
豉,
豌,
豎,bertiko
豐,
豔,
豕,serdo
豚,kots'ino
象,imaxen
豢,
豪,abasayador
豬,serdo
豫,
豺,xakkal
豹,
貂,
貊,
貉,
貍,
貌,forma
貓,gato
貝,konts'a
貞,rekto
負,yebar
財,propiedad
貢,tributo
販,bender
責,kondena
貫,perforar
貨,dinero
貪,kodisiar
貧,pobresa
貯,aorar
貼,pegar
貳,dos
賊,ladron
資,rekurso
賈,komprar
賄,soborno
貲,tesoro
賃,salario
賂,
賓,inbitado
貽,regalo
賅,inklusibo
賁,
費,gasto
賀,felisitasiones
貴,presioso
買,komprar
貶,
貿,komersio
貸,prestamo
賑,prosperidad
賒,
賠,kompensasion
賞,premio
賦,aransel
賤,
賬,
賭,apuesta
賢,intelixente
賣,bender
賜,otorgar
質,substansia
賴,
賺,
賽,
購,suskripsion
贅,luxo
贈,otorgar
贊,ayuda
贏,biktoria
贍,tener
贓,
贖,
贗,
贛,probinsia
赤,roxo
赧,obtener
赦,perdon
赫,
赭,roxo
走,korer
赴,apresurarse
赳,baliente
起,despertar
越,sobrepasar
超,trassender
趁,segir
趙,
趕,
趟,tiempo
趣,signifikado
趨,korer
足,pierna
趴,
趾,
跎,
距,larga
跋,
跚,
跑,korer
跌,tropesar
跛,
跆,pisar
跡,marka
跟,
跨,ser
路,kamino
跳,bolar
跺,
跪,
跼,arko
踫,
踐,pisar
踝,
踢,
踏,pisar
踩,
踟,dudar
蹄,
踱,
踴,
蹂,paso
踹,pisar
踵,
蹉,tropesar
蹋,tropesar
蹈,pisar
蹊,kamino
蹙,
蹣,
蹦,
蹤,
蹼,
蹲,
躇,dudar
蹶,tropesar
蹬,paso
蹺,elebar
躉,
躁,ruidoso
躅,ruina
躂,tropesar
躊,dudar
躍,brinkar
躑,
躡,paso
躪,pisar
身,kuerpo
躬,kuerpo
躲,
躺,
軀,kuerpo
車,kots'e
軋,
軍,exersito
軌,surko
軒,alero
軔,
軛,
軟,suabe
軻,
軸,exe
軼,pasar
較,kontrastar
載,poner
軾,frente
輊,
輔,ayudar
輒,
輕,lus
輓,tirar
輝,resplandor
輛,
輟,parar
輩,kamarada
輦,
輪,rueda
輜,
輻,
輯,reunir
輸,transportar
轄,kontrol
輾,
轂,
轅,
輿,
轉,
轍,
轔,
轎,
轟,ruxir
轡,
辛,amargo
辜,
辟,falso
辣,punxente
辨,diskriminasion
辦,manaxe
辭,
辯,
辰,signo
辱,umiyasion
農,agrikultura
迂,debiation
迆,biento
迅,rapido
迄,asta
巡,patruyar
迎,bienbenida
返,regresar
近,serka
述,mensionar
迦,sonido
迢,distante
迪,kamino
迥,lexos
迭,turno
迫,estrets'ar
送,enbiar
逆,reberso
迷,extrabiarse
退,retroseder
迺,
迴,ir
逃,eskape
追,persegir
逅,enkontrar
這,gatear
逍,
通,atrabesar
逗,parar
連,unir
速,rapido
逝,difunto
逐,persegir
逕,kamino
逞,
造,edifisio
透,permear
逢,enkuentro
逖,lexos
逛,
途,ruta
逮,detener
逵,amplio
週,semana
逸,desbiar
進,abansar
運,suerte
遊,xugar
道,kamino
遂,konsumar
達,realisar
逼,
違,diferensia
遐,distante
遇,tratar
遏,parar
過,pasar
遍,amplio
遑,
逾,pasar
遁,
遠,lexos
遘,enkontrar
遜,
遣,enbiar
遙,distante
遞,
適,adekuado
遮,interseptar
遨,xugar
遭,enkontrarse
遷,traslado
遵,atenerse
遴,elexir
選,elexir
遲,
遼,distante
遺,olbidar
避,ebadir
遽,miedo
還,bolber
邁,ir
邂,enkontrar
邀,
邇,
邊,
邐,
邏,okultar
邑,pueblo
邕,
邢,
邪,inxustisia
邦,pais
那,abundante
邵,lugar
邸,residensia
邱,kolina
郊,afueras
郎,ombre
郁,aromatiko
郡,kondado
部,seksion
郭,serko
都,metropoli
鄂,
郵,koreo
鄉,
鄒,lugar
鄙,
鄰,neigbor
鄭,antiguo
鄧,apeyido
鄱,koundad
鄹,nombre
酉,signo
酋,
酊,intoxikasion
酒,sake
配,distribuir
酌,serbir
酗,
酣,
酥,lets'e
酬,rekompensa
酪,produktos
酩,dulse
酵,fermento
酸,asido
酷,seberidad
醇,sake
醉,
醋,
醃,
醒,despierto
醣,
醞,liquor
醜,feo
醫,medisina
醬,
醺,ambre
釀,
釁,untar
采,forma
釉,
釋,
里,ri
重,pesado
野,kampo
量,kantidad
釐,poko
金,oro
釘,klabo
針,aguxa
釗,endeabor
釜,kaldero
釵,ornamental
釦,
鈔,seleksion
釣,peskar
釧,brasalete
鈕,
鈣,
鈉,
鈞,igual
鈍,torpe
鈐,seradura
鈷,
鉗,serar
鈸,
鈽,
鉀,
鈾,
鉛,plomo
鉋,karpintero
鉤,
鉑,
鈴,kampaniya
鉸,
銀,plata
銅,kobre
銘,inskripsion
銖,persente
鉻,
銓,medir
銜,kabayo
鋅,
銻,
銷,
鋪,
銬,
鋤,arado
鋁,
銳,
銼,karpintero
鋒,
錠,seradura
錶,
鋸,siera
錳,
錯,konfundirse
錢,yen
鋼,asero
錫,
錄,kopiar
錚,gonx
錐,
錦,brokado
鍍,
鎂,
錨,ants'or
鍵,yabe
鍊,
鍥,
鍋,kasuela
錘,peso
鍾,
鍬,
鍛,forxar
鍰,medir
鎔,
鎊,golpear
鎖,konexion
鎢,
鎳,
鎮,trankilo
鏡,espexo
鏑,
鏟,
鏃,
鏈,
鏜,
鏝,
鏖,masakre
鏢,
鏍,
鏘,
鏤,
鏗,sonido
鐘,kampana
鐃,gonx
鏽,
鐮,
鐳,
鐵,
鐺,
鐸,grande
鐲,
鑄,
鑑,exemplo
鑒,
鑣,
鑠,fundir
鑲,insertar
鑰,seradura
鑽,aser
鑾,
鑼,gonx
鑿,
長,largo
門,puerta
閂,puerta
閃,
閉,serar
閔,aflixir
閏,
開,abrir
閑,osio
間,interbalo
閒,
閘,seradura
閡,
閨,
閩,rio
閣,tore
閥,pandiya
閤,koden
閭,
閱,
閻,
闊,ants'o
闋,serar
闌,subir
闈,puerta
闆,
闔,
闖,
闐,lugar
關,konneksion
闡,aklarar
闢,abrir
阜,kolina
阡,mil
防,defender
阮,lugar
阱,trampa
阪,kuesta
陀,empinado
阿,fonetika
阻,eskarpado
附,pegar
限,limitar
陋,
陌,kamino
降,kaer
院,institusion
陣,exersito
陡,empinado
陛,altesa
陝,lugar
除,eliminar
陪,segir
陵,mausoleo
陳,exibir
陸,tiera
陰,sombra
陴,
陶,alfareria
陷,kaer
隊,grupo
階,piso
隋,dinastia
陽,positibo
隅,eskina
隆,montikulo
隍,seko
陲,boundario
隘,estrets'o
隔,diferensia
隕,kaer
隙,grieta
障,estorbo
際,limite
隧,kaer
隨,
險,inaksessible
